VK,HT,FT
35,244,0
36,106,430
33,115,496
8,114,1022
34,103,533
33,91,318
35,184,2825
36,215,370
144,195,2464
97,150,771
103,146,371
99,135,1742
105,129,299
80,86,4596
65,89,259
67,98,350
73,101,199
69,112,237
78,83,202
84,132,242
69,95,154
32,86,171
81,110,609
85,106,203
69,112,248
32,89,151
67,89,458
79,92,176
78,92,240
84,92,381
73,100,846
78,106,339
85,100,299
65,130,276
32,83,323
72,92,1968
84,92,239
65,153,282
32,69,254
32,118,1606
49,124,593
55,83,383
48,89,635
111,128,664
97,78,440
96,72,259
96,89,171
32,110,569
77,86,351
77,92,219
72,92,304
71,86,371
188,107,2449
32,109,228
37,0,2177
37,0,500
37,0,48
37,0,48
37,1,49
37,0,363
37,0,501
37,0,48
37,0,50
37,0,48
37,0,49
37,0,49
37,0,48
37,0,48
37,0,49
37,0,49
37,0,48
37,0,49
37,0,48
37,0,49
37,0,48
37,0,49
37,0,48
37,0,48
37,0,49
37,0,48
37,0,49
37,0,48
37,0,49
37,0,49
37,0,49
37,0,48
37,0,48
37,0,49
37,0,49
37,0,48
37,0,49
37,0,48
37,0,48
37,0,49
37,0,49
37,0,48
37,0,48
37,41,48
39,142,1274
46,116,479
8,92,1896
20,173,1561
80,103,298
20,116,1219
65,165,830
67,149,293641
79,107,302
78,89,251
32,87,213
80,106,462
65,81,222
82,86,248
69,77,182
83,90,230
84,84,154
69,84,205
83,104,282
73,98,265
65,98,129
32,83,154
69,86,353
78,87,247
32,80,217
82,89,207
79,78,276
83,78,228
84,112,157
82,78,193
79,83,570
188,80,521
32,83,225
67,77,1626
79,104,241
78,92,251
8,112,1082
8,69,228
8,61,179
71,92,1145
76,71,527
65,95,239
83,90,233
71,141,624
79,83,283
87,104,715
32,113,427
49,98,627
53,138,664
111,120,702
49,98,654
53,130,453
190,92,1046
32,89,211
80,98,862
65,121,237
67,115,394
73,107,276
69,107,219
78,81,174
84,106,242
69,92,97
32,89,194
83,115,350
85,90,359
77,84,245
65,116,242
77,92,437
69,83,253
78,86,219
84,109,248
69,95,128
32,83,168
68,81,199
69,81,196
77,78,219
65,104,225
78,92,240
68,112,199
65,101,274
78,77,533
84,112,310
69,104,276
8,57,5885
188,92,3457
32,98,530
83,89,373
69,123,194
32,69,148
76,92,1347
69,106,171
32,81,173
69,78,604
88,107,458
80,118,263
76,100,163
73,98,236
67,89,285
65,119,361
32,109,169
65,177,160
32,99,40
32,87,195
76,89,1689
65,116,171
32,75,154
70,92,274
65,95,367
77,83,228
73,92,219
76,89,308
73,118,236
65,107,194
32,78,188
69,92,1669
8,84,1176
8,71,311
32,95,822
8,80,28320
32,121,15189
81,127,1706
85,104,186
69,112,220
32,101,136
69,86,237
8,159,1016
8,158,343
32,121,835
8,150,2105
8,98,294
8,89,231
8,92,219
8,179,1276
32,155,2351
81,124,1436
85,115,343
69,97,251
32,122,33
69,78,343
76,89,259
32,113,210
68,75,237
69,118,199
66,115,299
69,141,308
32,86,200
80,98,763
69,83,251
82,167,233
77,89,371
65,124,242
78,104,231
69,95,217
67,81,310
69,121,265
82,127,256
32,106,169
73,118,689
78,109,254
84,126,473
69,106,308
82,104,227
78,98,197
65,113,242
68,104,291
79,95,239
32,98,248
80,95,450
65,93,259
82,101,345
65,150,334
32,84,163
69,78,501
83,101,222
84,147,337
85,126,220
68,124,356
73,181,182
79,147,161
190,95,1268
32,92,251
80,86,4010
69,112,153
82,118,237
79,95,176
32,107,228
69,95,339
8,81,1615
68,101,290
69,98,185
67,109,305
73,95,248
68,77,208
69,81,207
78,86,208
32,86,219
84,130,353
8,69,758
83,112,470
79,101,154
76,69,214
73,101,196
67,101,307
73,95,225
84,118,311
65,98,248
82,126,277
32,95,179
84,173,356
82,123,181
65,124,188
83,101,280
0,106,593
8,92,615
76,106,342
65,119,122
68,80,443
79,95,321
32,121,2803
65,156,806
32,92,377
79,92,624
84,100,228
82,107,213
79,89,191
32,106,248
83,80,664
65,101,219
78,109,194
65,107,163
84,170,416
79,110,402
82,113,225
73,193,234
79,179,126
190,158,1056
32,178,1328
80,106,9300
65,101,268
67,112,351
73,121,239
69,124,219
78,104,214
84,132,274
69,104,279
32,86,171
68,77,134
69,86,202
77,92,213
65,118,231
78,106,197
68,115,407
65,139,291
78,101,314
84,103,260
69,132,262
