VK,HT,FT
97,80,0
97,69,187
98,98,626
101,78,265
83,134,3158
73,83,141
69,80,276
78,80,145
68,95,290
79,80,194
32,81,227
76,80,345
65,96,190
83,119,237
32,78,146
49,87,851
49,104,177
160,144,1869
190,84,77
50,101,422
53,109,650
32,228,316
65,136,2815
77,72,189
32,83,245
69,121,1418
76,83,160
32,89,230
80,81,524
65,107,225
67,113,319
73,81,208
69,104,208
78,81,165
84,112,245
69,95,185
32,92,140
83,104,245
69,95,202
32,78,171
69,100,131
78,78,273
67,95,387
85,95,336
69,92,188
78,69,165
84,144,253
82,92,180
65,137,216
32,78,141
83,122,273
73,98,297
78,75,256
32,89,185
68,141,692
79,74,203
76,63,207
79,80,151
82,138,207
188,84,815
32,94,217
69,103,310
83,104,279
32,84,151
69,123,519
86,81,424
65,130,185
76,74,346
85,86,284
65,110,196
68,103,306
79,92,267
32,81,222
80,135,510
79,90,111
82,144,234
32,86,157
67,112,370
73,95,222
82,121,234
85,104,373
71,92,365
73,95,580
65,153,237
32,77,201
188,86,973
32,89,242
81,113,279
85,98,260
69,132,296
73,94,673
78,72,395
32,71,194
68,80,247
69,115,193
67,152,300
73,109,271
68,132,245
69,137,248
32,89,123
73,110,2289
78,78,336
84,112,288
69,112,171
82,75,122
78,89,464
65,139,251
67,130,422
73,66,209
79,89,170
78,83,276
32,69,225
89,104,261
32,86,223
80,107,509
82,110,279
69,126,220
80,98,447
65,127,205
82,123,292
65,110,168
67,121,416
73,124,319
79,133,137
78,109,269
32,86,208
80,123,464
65,119,179
82,118,414
65,159,311
32,112,218
67,136,3636
73,97,1317
85,81,1802
71,155,510
73,89,331
65,142,572
190,103,1585
32,141,225
69,110,447
76,103,519
32,104,256
80,104,703
65,109,246
67,150,350
73,95,269
69,115,256
78,92,177
84,124,310
69,107,219
32,86,174
83,127,2894
79,80,217
76,81,224
73,103,274
67,126,279
73,118,228
84,121,310
65,173,234
32,89,150
69,138,245
76,89,234
32,89,242
65,147,185
76,95,534
84,121,324
65,166,174
32,89,170
86,147,726
79,89,231
76,75,225
85,95,270
78,97,237
84,115,307
65,173,297
82,100,198
73,161,891
65,170,232
190,95,796
13,98,475
83,136,741
69,139,254
32,92,149
82,113,455
69,106,257
84,121,333
73,107,299
82,109,211
65,137,456
90,97,25
8,69,1472
190,98,1073
32,106,248
67,207,692
79,78,306
78,78,293
32,60,208
65,164,481
8,83,662
80,109,299
65,144,157
85,86,536
84,98,259
65,98,131
83,112,243
32,113,165
68,95,123
69,94,191
32,87,79
65,153,311
76,77,235
65,90,190
82,110,302
77,86,559
65,151,153
32,112,1827
89,95,467
32,107,239
67,173,883
79,87,132
78,92,256
84,103,314
82,113,247
79,86,305
76,98,219
32,86,456
80,98,700
79,81,191
82,129,282
32,87,182
67,127,370
73,95,223
82,115,256
85,92,288
71,100,396
73,103,316
65,139,216
190,95,608
78,109,4659
79,87,350
32,86,217
80,84,506
82,77,197
69,71,219
83,69,230
69,98,205
78,84,156
84,124,336
65,130,311
83,119,5275
69,115,238
32,89,159
82,78,279
69,103,225
84,118,669
73,95,205
82,112,268
65,124,410
32,89,183
83,121,203
73,123,254
78,83,208
32,86,199
65,115,214
76,86,248
84,95,324
65,147,180
32,75,209
