VK,HT,FT
97,119,0
102,57,1934
96,72,265
105,64,296
80,56,2752
65,88,272
67,88,448
73,71,217
69,104,239
78,72,184
84,88,240
69,78,65
32,55,191
81,72,368
85,72,208
69,95,168
32,72,72
69,104,160
32,72,128
83,96,248
32,57,151
69,105,368
86,80,337
65,128,168
76,56,408
85,64,240
65,96,96
68,89,264
65,97,255
32,55,241
80,120,681
79,71,120
82,215,303
32,95,88
67,102,593
73,80,215
82,120,264
85,80,360
71,64,360
73,104,424
65,112,240
32,80,232
188,64,3040
32,71,200
83,106,160
69,112,224
32,64,72
69,73,256
76,64,288
8,119,336
69,111,296
8,72,520
8,56,184
8,89,1704
8,64,240
8,79,201
73,88,967
78,72,280
68,104,344
73,71,200
67,80,240
65,80,512
78,63,201
68,79,231
79,80,224
32,57,255
67,80,321
79,56,264
78,64,256
68,80,272
85,79,272
67,95,392
84,73,247
65,105,216
32,55,129
69,97,207
88,112,2825
80,80,448
69,89,183
67,80,297
84,65,216
65,95,176
78,48,384
84,80,248
69,95,200
188,72,2352
32,72,192
89,80,296
65,128,224
32,62,81
81,102,384
85,89,166
69,104,169
32,79,104
83,104,200
69,113,199
32,64,73
78,49,503
73,97,337
69,96,152
71,71,272
65,104,168
32,72,88
65,103,208
32,55,0
76,72,568
65,97,119
32,62,186
67,97,270
73,88,177
82,89,272
85,79,256
71,64,288
73,79,520
65,96,224
225,13,773
190,19,0
32,55,1636
83,96,679
69,96,224
32,56,152
76,73,392
69,81,144
32,49,175
69,79,217
88,119,592
80,96,168
76,80,167
73,88,289
67,72,328
65,103,176
78,48,400
32,63,193
82,112,471
73,64,200
69,80,152
83,95,416
71,96,648
79,64,288
83,104,248
32,62,105
89,88,303
32,80,759
82,72,281
69,71,200
83,88,232
80,97,239
69,97,161
84,87,313
65,119,360
32,80,143
68,64,191
69,65,177
67,87,368
73,89,255
83,103,137
73,71,264
79,73,191
78,72,209
32,87,208
68,87,265
69,120,383
32,72,184
76,62,601
65,97,167
32,55,80
80,64,440
65,89,95
67,80,353
73,80,191
69,96,273
78,72,143
84,97,280
69,96,273
190,56,616
32,40,287
13,120,537
83,109,1403
69,113,284
32,64,297
72,79,632
65,96,144
66,65,287
76,25,512
59,31,1
8,103,1152
65,136,544
32,63,256
67,104,416
79,80,224
78,64,272
32,80,248
70,96,672
65,119,440
77,64,240
73,80,232
76,72,367
73,96,505
65,143,256
82,120,440
69,137,160
83,71,264
190,73,1095
32,55,250
13,64,359
76,80,448
65,95,168
32,56,232
80,72,1031
65,97,193
67,89,479
73,88,225
69,104,159
78,72,568
84,104,273
69,112,64
32,81,247
77,81,1056
85,96,241
69,88,152
83,87,272
84,103,192
82,80,127
65,103,65
32,64,239
77,80,712
69,96,217
74,72,295
79,72,449
82,96,176
73,79,248
65,112,280
32,80,224
68,80,1096
69,111,192
76,64,119
32,80,241
8,104,648
8,87,232
8,96,176
8,80,200
76,71,696
69,103,176
86,81,327
69,106,144
32,71,121
68,80,160
69,88,192
76,88,199
32,64,273
67,95,320
85,73,247
65,88,185
82,111,632
68,104,80
79,63,736
8,104,1216
8,72,224
8,71,176
8,72,168
8,56,248
85,80,928
65,95,200
68,57,175
82,95,178
79,81,638
32,47,417
188,73,703
32,73,160
80,168,473
79,95,144
82,128,312
32,63,144
59,63,672
8,208,424
8,72,320
8,58,183
8,56,177
8,65,167
8,64,177
8,72,168
8,65,175
188,72,1577
32,71,208
67,80,383
65,96,193
84,65,239
82,64,1
8,112,864
65,119,497
82,95,439
83,105,335
73,71,417
83,96,199
32,64,257
107,129,1383
78,71,2385
79,72,288
78,56,2664
79,49,367
