VK,HT,FT
49,81,-2147483648
57,8,1091
48,63,296
56,95,73
80,89,519
65,87,288
67,104,356
73,64,208
69,108,264
78,92,73
84,72,251
69,95,137
32,80,184
81,106,369
85,79,247
69,112,232
32,79,158
79,75,652
8,159,579
80,100,346
82,72,208
69,86,201
83,74,235
69,80,200
78,89,191
84,88,236
65,133,204
32,69,265
85,72,434
78,56,264
8,139,828
8,71,19
8,63,178
32,50,572
67,56,372
85,98,109
65,80,204
68,96,261
82,143,317
79,115,356
32,84,272
8,36,551
8,72,247
8,0,142
8,85,243
8,74,607
8,38,39
8,83,232
8,58,129
8,69,25
79,87,1066
32,75,252
67,89,235
85,80,119
65,113,247
68,86,242
82,143,166
79,104,279
32,94,307
70,95,243
8,79,1016
68,95,794
82,89,386
32,97,194
8,72,978
69,95,332
32,79,331
8,121,1256
8,56,499
8,64,153
69,104,235
32,66,283
66,64,294
82,85,211
65,125,275
68,87,284
73,100,200
67,86,278
65,44,408
82,72,748
68,80,340
73,80,298
65,132,215
188,80,711
32,99,204
83,105,385
85,98,50
68,104,193
79,129,37
82,89,15
65,116,332
67,108,492
73,64,241
79,98,85
78,86,269
32,109,200
80,95,455
82,101,207
79,99,265
70,97,284
85,71,400
83,66,274
65,72,171
188,79,370
32,103,203
188,95,1305
32,81,177
83,127,264
79,56,283
76,62,306
73,84,248
67,94,255
73,23,238
84,101,13
79,55,449
32,38,190
69,89,369
86,72,381
65,120,440
76,74,411
85,95,240
65,80,166
67,96,403
73,198,203
79,84,166
78,96,317
32,98,199
67,99,370
65,120,448
82,100,110
68,81,5
73,119,478
79,88,48
76,78,162
79,80,217
71,95,341
73,79,426
67,107,273
65,153,366
32,97,200
81,88,943
85,89,203
69,55,163
32,55,143
73,90,328
78,85,217
68,80,319
73,29,268
67,79,176
65,123,289
32,72,181
32,80,1470
73,93,570
78,109,160
84,32,231
69,88,155
82,88,86
78,98,176
65,106,167
67,131,266
73,149,208
79,84,93
78,90,334
32,61,197
69,96,211
78,78,329
32,103,201
85,96,891
67,104,240
79,63,248
190,95,1401
13,80,161
83,120,913
85,79,268
83,101,272
80,118,741
69,87,332
78,72,232
68,130,288
69,48,205
32,87,90
65,73,247
77,85,315
73,99,98
79,168,190
68,77,336
65,78,282
82,112,87
79,105,495
78,87,316
65,147,362
8,72,956
8,66,169
8,64,169
79,79,967
78,187,271
65,64,210
111,105,552
65,112,167
78,88,224
8,87,830
77,82,287
76,59,137
79,72,146
68,132,266
73,79,263
80,80,364
73,69,197
78,109,216
65,97,308
111,80,827
83,88,328
73,131,218
8,94,1127
8,96,216
8,64,184
66,72,866
82,87,262
65,96,200
68,36,320
73,64,56
82,138,406
82,80,160
73,73,190
84,104,255
77,96,313
73,91,96
65,130,77
188,80,691
32,101,154
111,70,921
83,150,273
65,80,284
84,104,301
32,64,291
56,85,849
55,115,1106
111,81,826
32,113,1017
70,103,248
67,92,432
32,95,168
51,89,602
54,93,1198
32,103,168
190,114,611
32,90,262
32,145,1034
70,96,873
67,106,229
32,117,225
51,98,599
54,79,621
32,95,264
111,104,575
32,183,310
83,100,244
65,132,215
84,80,201
32,65,57
70,95,1487
82,166,824
160,732,648
190,80,134
32,65,296
50,95,464
48,87,253
80,59,1103
65,81,224
83,96,241
69,144,194
32,71,231
65,104,398
85,81,297
67,112,297
79,80,232
