VK,HT,FT
97,81,-2147483648
104,71,328
100,79,211
101,88,181
80,72,960
65,124,148
67,112,311
73,95,269
69,89,260
78,75,160
84,96,248
69,80,56
32,80,114
67,84,1033
79,86,274
78,72,406
32,92,199
65,167,399
78,97,148
84,87,307
69,86,154
67,73,263
69,87,219
68,72,200
69,79,168
78,64,149
84,83,178
69,14,23
83,109,232
32,57,157
68,79,97
69,96,178
32,93,43
69,96,148
78,71,316
79,72,222
76,56,168
73,98,279
83,120,243
77,113,195
79,92,219
188,100,561
32,83,162
80,80,398
82,101,194
69,64,222
83,88,216
69,20,183
78,80,155
84,123,241
65,121,333
32,111,181
68,80,532
79,72,425
76,72,192
79,80,167
82,117,197
32,57,90
65,121,76
66,124,225
68,41,287
79,10,212
77,108,228
73,126,224
78,116,191
65,156,148
76,87,251
32,75,311
188,64,106
32,88,247
68,96,480
73,95,213
83,82,92
84,88,302
69,79,128
78,80,469
68,155,476
73,64,180
68,105,154
79,41,96
32,92,256
188,56,601
32,72,192
83,118,327
69,99,267
32,6,135
82,95,448
69,101,192
65,104,181
76,85,52
73,96,198
88,104,407
8,72,120
90,135,418
79,80,159
32,70,239
69,110,218
67,151,725
79,63,224
71,80,336
82,4,223
65,77,172
73,96,116
65,78,219
65,90,264
66,56,281
68,96,262
79,86,305
77,62,226
73,133,212
78,88,151
65,168,113
76,97,99
32,110,311
32,64,714
162,729,822
86,56,243
46,135,31
46,0,311
46,96,30
46,147,30
46,0,363
46,111,30
46,0,25
46,0,1206
46,0,1338
46,73,30
46,0,1215
46,89,30
46,0,155
46,94,248
46,63,164
190,83,993
32,104,801
84,95,199
67,99,319
32,73,160
68,96,184
69,91,190
32,96,73
65,101,366
66,72,244
68,119,295
79,72,272
77,107,247
69,90,215
78,77,170
32,98,255
32,87,1015
83,140,239
73,89,158
8,62,541
8,55,166
8,96,445
8,115,168
8,0,2
8,63,194
8,0,25
8,0,26
8,7,25
8,0,26
8,147,176
8,0,224
8,0,48
8,63,25
8,88,25
8,0,212
8,0,160
13,71,751
82,95,168
8,105,724
69,96,1404
83,65,264
32,56,191
69,81,547
86,95,355
65,85,232
76,74,402
85,96,287
65,69,160
68,107,267
79,80,214
32,80,176
80,126,275
79,68,93
82,80,139
32,67,114
67,96,400
73,95,216
82,78,264
85,79,477
70,86,135
8,107,318
71,97,822
73,103,245
65,130,318
32,81,209
81,96,806
85,73,181
69,96,224
32,55,80
78,71,271
79,149,232
32,73,238
8,1,886
8,0,188
8,72,175
68,38,780
69,124,421
67,98,403
73,92,260
68,73,215
69,63,222
32,101,30
69,88,246
88,20,550
80,103,239
69,87,207
67,95,291
84,80,211
65,137,175
82,96,129
188,73,1058
13,111,847
68,124,145
8,83,719
83,88,403
85,97,232
69,96,216
82,65,200
79,88,497
32,80,246
72,56,395
73,64,409
80,80,384
69,95,191
82,112,175
76,83,142
73,89,217
80,109,343
69,139,144
77,77,221
73,110,276
67,95,245
79,82,319
32,72,244
80,145,280
79,101,119
82,81,164
32,80,206
76,72,454
79,86,236
32,127,235
81,78,466
85,79,214
69,102,185
32,72,135
78,54,270
79,88,333
32,56,303
83,103,325
69,88,192
32,48,112
79,123,39
66,81,321
84,159,146
73,104,284
69,115,326
78,64,192
69,101,134
78,104,143
32,92,188
68,108,173
65,128,225
84,64,208
79,64,475
83,103,738
32,87,134
68,89,124
69,96,192
32,90,50
76,76,193
65,133,140
66,88,287
79,118,527
82,88,275
65,70,341
84,48,355
79,89,240
82,64,210
73,107,513
79,112,112
66,80,520
8,96,672
78,104,598
79,87,196
