VK,HT,FT
97,100,0
99,81,515
160,282,3238
190,62,91
99,101,2517
96,66,285
83,125,3445
69,115,764
32,98,251
82,89,1866
69,75,1059
65,142,435
76,94,298
73,94,279
90,93,324
65,136,243
32,109,172
84,115,860
67,95,413
32,107,162
68,92,191
69,100,208
32,98,88
84,127,911
79,92,220
82,87,213
65,116,450
88,130,693
32,115,178
188,89,1336
32,104,224
69,153,5175
67,100,491
71,110,435
32,115,881
89,106,330
32,86,242
76,89,869
65,142,199
66,86,346
79,80,518
82,81,247
65,95,413
84,115,365
79,89,228
82,95,202
73,190,216
79,147,141
190,101,1017
32,109,257
69,100,467
65,92,436
8,63,1102
8,75,153
8,86,168
8,78,159
32,103,681
83,84,441
65,101,214
84,101,476
160,334,5078
53,91,120
32,124,1261
57,95,1943
55,86,370
32,190,982
32,173,6754
8,158,4541
13,89,6642
84,101,1372
67,138,373
32,109,172
68,103,296
69,138,239
32,98,109
84,147,413
79,98,359
82,95,208
65,142,1042
88,139,634
32,127,4922
78,115,1000
79,103,667
32,118,259
80,86,980
82,87,187
69,77,220
83,87,230
69,92,205
78,92,177
84,123,356
65,133,259
32,77,158
70,116,597
88,119,436
32,106,192
67,109,587
79,83,219
83,101,211
84,100,271
65,113,156
76,86,525
32,103,245
188,86,2893
32,90,256
76,106,2111
65,112,245
77,66,419
73,109,401
78,86,843
65,133,299
32,115,1166
68,78,1663
69,115,199
82,75,228
82,86,151
8,109,1865
8,95,373
8,61,222
8,60,182
8,55,179
32,101,757
76,83,658
73,98,267
81,150,485
85,201,326
73,191,137
68,113,363
79,81,285
32,92,256
80,101,541
76,101,171
69,98,356
85,98,561
82,101,205
65,151,530
76,97,768
190,74,2304
32,84,261
13,152,812
83,118,1086
69,158,242
32,95,143
73,110,336
78,100,189
68,127,384
73,95,242
67,75,228
65,122,330
32,92,183
65,118,2296
8,98,949
69,92,381
88,92,391
84,103,282
82,72,447
8,133,1782
69,66,323
82,89,196
78,78,421
65,104,268
67,129,359
73,78,248
79,84,196
78,92,202
32,127,199
89,141,408
32,121,294
83,89,3512
69,118,233
71,112,459
85,83,379
73,83,219
77,77,268
73,104,483
69,110,245
78,95,214
84,138,279
79,89,254
32,95,270
80,175,513
79,115,143
82,118,243
32,115,154
67,132,567
79,109,305
78,98,313
83,138,402
85,100,357
76,83,521
84,132,299
79,106,228
82,83,259
73,199,205
79,177,131
32,138,364
69,98,242
88,92,428
84,94,644
69,89,313
82,118,244
78,101,493
79,109,499
190,84,3004
32,101,504
8,124,1373
8,112,1057
32,126,493
68,86,456
69,155,227
32,112,129
67,98,373
76,118,225
73,138,314
78,75,282
73,112,470
67,173,589
79,176,192
8,187,1251
65,190,788
32,107,132
77,92,553
69,103,237
68,115,290
73,147,285
67,124,724
65,209,749
190,138,9338
32,112,10792
72,113,387
69,130,268
77,84,302
79,84,501
68,112,325
73,107,256
78,86,325
65,107,310
77,86,331
73,136,387
67,132,280
65,142,376
77,104,317
69,123,260
78,126,188
84,106,322
69,144,299
32,124,200
69,95,1572
83,101,268
84,209,271
65,161,97
66,100,1715
76,92,675
69,118,202
190,75,19189
13,156,8908
13,77,249
13,75,216
8,390,41343
8,188,996
8,98,289
8,155,194
8,167,177
8,98,271
8,179,490
46,146,6623
46,111,396
46,76,253
46,76,270
32,98,20561
65,136,325
73,104,206
78,100,288
69,72,475
83,133,425
32,81,154
89,138,302
32,101,302
80,66,704
65,96,187
85,77,357
84,94,219
65,89,148
83,158,194
32,81,123
68,97,240
69,92,239
32,118,114
65,98,370
76,95,322
65,95,154
82,118,354
77,112,253
65,124,280
190,89,3421
70,121,2936
8,115,1709
32,95,342
84,109,316
88,95,496
32,103,157
68,77,168
69,101,187
32,80,123
84,115,322
79,89,319
82,69,162
65,83,444
88,110,299
