VK,HT,FT
96,121,0
105,109,419
101,121,353
104,123,935
80,89,18738
65,139,341
67,130,622
73,103,2220
69,104,313
78,97,194
84,106,330
69,89,83
32,94,208
81,136,415
85,78,229
69,139,367
32,87,72
73,104,661
78,95,222
71,90,316
82,95,211
69,97,214
83,99,267
65,98,237
32,89,160
8,0,1031
8,0,501
8,0,49
8,0,48
8,0,49
8,0,49
8,32,49
8,74,207
8,69,193
8,74,185
8,75,167
8,69,171
67,152,766
79,97,280
78,77,265
32,84,201
66,93,276
85,91,337
69,118,236
78,80,211
65,150,310
32,90,115
69,86,496
86,118,461
79,86,339
76,77,237
85,89,293
67,103,313
73,181,211
79,188,100
78,118,284
32,133,216
67,129,394
76,95,336
73,98,239
78,97,220
73,106,319
67,118,321
65,153,499
188,106,1383
32,124,222
67,147,1291
79,115,337
78,188,321
32,106,338
8,83,2196
8,92,205
8,86,202
8,92,168
72,104,740
69,112,305
77,83,268
79,101,236
68,107,296
73,92,254
78,100,228
65,145,304
77,95,269
73,112,257
67,126,530
65,171,470
77,120,452
69,121,307
78,83,226
84,138,310
69,90,168
32,118,180
69,92,182
83,116,245
84,124,254
65,104,146
66,86,342
76,100,453
69,115,288
190,103,829
32,121,347
97,224,13231
101,135,190
96,118,194
111,105,1898
105,107,286
96,127,262
32,106,8469
70,115,932
67,109,239
32,95,222
55,100,687
52,158,572
190,78,2818
13,104,549
83,130,1012
69,118,268
32,101,191
82,115,220
69,104,592
65,145,356
76,107,289
73,118,302
90,159,374
65,220,5906
32,121,538
73,106,47526
67,115,894
32,144,479
84,121,778
69,129,354
76,87,538
87,104,217
8,100,815
69,109,262
70,155,416
79,129,260
78,101,299
73,112,222
67,103,468
65,136,242
32,78,223
67,92,1244
79,98,285
78,98,242
32,100,197
69,115,176
76,89,362
32,80,231
68,100,279
82,100,316
32,98,239
83,87,188
69,112,194
82,92,174
73,95,581
78,271,370
73,118,725
190,86,1243
32,181,15792
83,142,260
69,101,209
32,107,256
82,113,285
69,101,191
65,162,351
76,100,352
73,98,284
90,99,416
65,133,300
32,95,169
69,107,441
67,138,317
79,101,299
32,98,279
89,84,518
8,95,829
84,112,447
86,98,379
32,83,228
81,150,630
85,92,263
69,179,242
32,96,91
77,74,420
85,97,279
69,100,168
83,98,333
84,78,145
82,100,214
65,141,157
32,86,206
69,155,726
78,86,294
68,158,336
79,95,280
77,97,225
69,124,213
84,112,260
82,101,216
73,95,567
79,89,199
32,89,294
69,95,321
78,89,282
71,97,311
82,173,304
79,87,465
83,93,205
65,110,211
68,112,232
79,121,290
190,115,1507
89,107,4304
32,109,240
76,89,581
85,95,356
69,141,242
71,94,431
79,92,603
32,110,239
69,104,214
83,135,277
32,104,211
69,86,311
86,118,390
65,179,604
76,103,267
85,104,290
65,98,129
68,87,270
65,136,282
32,92,113
80,86,524
79,97,128
82,135,316
32,95,151
68,101,592
82,112,368
65,139,202
32,83,181
71,86,430
65,142,145
82,110,180
67,98,405
69,83,302
65,144,362
32,107,895
81,130,878
85,104,180
69,149,251
32,104,114
69,106,476
88,133,550
80,118,451
76,109,550
73,109,262
67,115,447
65,162,265
32,123,250
76,95,2116
65,156,260
32,103,246
82,133,310
69,116,1339
65,153,10691
76,95,306
73,109,276
90,98,294
65,83,234
67,138,299
73,89,202
79,78,219
78,98,231
32,115,222
68,121,131
69,150,245
32,96,106
85,86,690
78,106,282
65,161,242
32,101,132
72,69,949
73,83,410
83,128,230
84,101,280
69,104,197
82,98,185
69,89,254
83,98,276
67,127,433
79,86,274
80,107,190
73,48,260
65,153,367
32,101,160
80,130,499
65,122,154
84,95,249
8,98,806
82,112,396
65,136,117
32,98,192
82,115,322
69,95,228
65,156,293
76,92,184
73,123,242
88,84,239
8,83,747
8,236,712
8,110,468
8,78,274
8,84,213
8,93,199
84,89,781
79,84,492
77,100,214
65,142,199
32,101,158
68,89,157
69,120,185
32,90,82
66,92,371
73,89,467
79,67,210
80,118,191
83,124,240
73,115,305
83,113,83
65,104,263
32,111,25
69,130,249
76,123,354
32,92,299
68,110,162
73,86,254
65,150,154
32,89,183
77,87,407
73,107,259
69,130,188
82,115,226
67,113,330
79,95,277
76,103,225
69,101,190
83,136,308
190,101,542
78,139,3663
79,104,294
32,101,242
80,86,587
82,101,242
69,78,228
83,84,222
69,109,211
78,113,233
84,97,280
79,95,558
190,66,1350
13,95,3788
83,142,1267
79,84,249
76,98,182
73,112,220
67,92,513
73,132,373
84,107,276
79,83,527
32,92,259
50,135,368
32,89,177
85,95,413
78,92,219
73,92,370
68,98,225
65,135,334
68,89,325
69,72,188
83,122,182
32,86,172
68,86,114
69,76,184
32,86,80
71,94,496
82,146,390
8,110,3774
20,148,325
71,116,600
190,98,1151
82,113,445
8,115,4148
20,148,511
80,98,957
8,95,1069
20,179,464
80,107,398
190,87,41433
78,124,61203
79,113,323
