VK,HT,FT
97,81,0
97,81,151
97,92,2187
100,89,431
13,64,7957
80,98,1818
65,127,280
67,121,407
73,84,237
69,150,274
78,81,192
84,109,252
69,105,30
32,104,256
67,148,1397
79,90,241
78,118,289
32,122,957
66,86,741
85,81,277
69,113,191
78,92,203
65,150,272
32,87,135
69,112,249
67,86,326
8,77,646
86,109,254
79,83,240
76,66,217
85,86,297
86,81,225
8,75,623
73,109,483
8,164,629
8,58,392
85,81,1774
67,121,235
73,78,311
79,81,186
78,78,288
32,72,194
67,104,283
76,78,257
73,80,243
78,75,251
73,96,225
67,81,543
65,151,177
32,78,142
188,90,888
32,110,183
65,134,263
70,84,550
69,124,203
66,95,355
70,122,745
8,57,1296
8,61,273
66,75,1072
82,124,248
73,75,277
76,90,297
32,72,346
188,98,257
32,75,200
8,78,6745
8,75,200
8,66,197
8,43,217
8,52,233
8,66,260
82,168,1088
73,106,236
76,96,428
32,84,297
8,58,909
188,95,463
32,69,214
8,83,4453
8,92,397
8,104,594
188,104,1175
32,96,177
8,64,12225
8,60,88513
32,92,5453
78,49,5
65,134,600
66,75,258
68,124,309
79,89,303
77,101,220
69,127,271
78,87,195
32,87,217
8,81,937
8,191,620
8,153,279
8,139,252
8,70,383
8,107,217
8,147,229
8,136,255
8,142,252
65,195,689
66,98,311
68,168,360
79,92,261
77,110,294
69,113,243
78,95,195
32,101,220
66,89,572
76,92,420
65,108,245
78,96,272
68,109,235
79,81,211
32,112,229
68,92,246
69,89,234
80,89,337
82,84,168
69,87,220
83,96,260
73,107,206
66,104,569
76,98,438
69,119,142
32,98,192
73,90,940
32,95,229
73,95,320
78,81,203
68,125,325
79,81,261
76,70,282
79,81,203
82,113,394
79,104,243
190,69,1029
162,642,12676
86,152,299
8,142,20224
80,101,3922
65,121,138
67,122,443
73,92,215
69,150,194
78,70,189
84,98,249
69,91,33
32,95,207
67,104,694
79,75,220
78,66,209
32,81,182
66,72,466
85,72,362
69,98,152
78,78,188
65,110,283
32,75,115
69,81,237
86,92,340
79,81,265
76,69,212
85,81,228
67,112,403
73,158,203
79,90,137
78,84,212
32,95,177
67,103,329
76,86,257
73,93,228
78,75,240
73,77,349
86,66,454
8,98,528
67,87,460
65,163,177
32,91,95
188,89,619
32,95,177
65,119,100
66,78,941
69,104,474
70,130,772
82,115,572
73,99,231
76,84,366
188,83,492
32,101,217
83,142,477
73,110,221
78,80,215
32,86,194
68,98,277
79,87,188
76,67,197
79,77,172
82,107,125
13,87,1020
65,151,4293
76,98,265
32,110,214
69,96,174
88,98,355
65,93,672
77,98,212
65,76,108
69,87,289
78,86,180
32,99,188
70,104,412
73,92,263
83,102,214
73,99,226
67,107,546
79,87,240
32,104,295
65,107,706
66,89,495
68,60,283
79,86,205
77,81,217
69,101,251
78,104,200
32,95,200
66,161,498
76,92,272
65,122,388
78,95,250
68,93,231
79,101,203
32,104,237
68,67,260
69,99,191
80,86,315
82,66,203
69,70,233
83,86,255
73,99,165
66,80,281
76,86,377
69,66,165
32,78,191
69,118,1535
32,89,209
73,112,257
78,51,269
68,110,219
79,104,200
76,69,249
79,81,182
82,118,346
79,104,432
190,87,540
32,83,246
80,78,3675
65,119,271
67,121,324
73,103,421
69,98,168
78,75,174
84,122,220
69,93,126
32,104,192
67,156,1017
79,87,278
78,89,229
32,96,185
66,84,343
85,86,369
69,116,245
78,83,178
65,134,240
32,115,10
69,107,408
86,86,418
79,78,417
76,87,185
85,87,254
67,135,278
73,101,231
79,125,140
78,92,321
190,75,517
32,86,200
65,101,220
66,83,252
68,104,291
79,90,200
77,86,226
69,124,214
78,74,195
32,98,682
66,87,872
76,101,334
65,130,178
78,87,366
68,107,180
79,104,240
32,87,243
68,92,455
69,84,222
80,107,180
82,81,152
69,66,214
83,98,214
73,107,206
66,89,395
76,86,334
69,119,148
32,66,226
69,95,1429
32,67,188
73,95,343
78,81,214
68,95,246
79,75,220
76,66,205
79,75,174
82,116,231
82,113,1338
79,87,263
80,73,5
8,75,1172
8,69,240
8,86,783
79,86,1489
190,66,506
13,107,379
32,99,343
76,87,1269
65,130,172
66,74,287
79,72,308
82,87,325
65,107,132
84,75,189
79,75,477
82,72,317
73,63,480
79,78,179
32,89,246
83,107,283
80,92,552
8,61,1380
111,76,404
80,101,552
188,104,1112
32,119,180
69,106,1107
67,110,248
79,98,223
71,77,378
82,96,199
65,119,129
68,75,284
8,72,611
70,89,343
73,112,357
65,125,97
32,81,198
83,96,3241
111,68,1042
80,110,695
13,90,1964
83,96,749
69,110,203
32,78,75
73,101,280
78,81,297
68,107,325
73,87,249
67,136,294
65,154,392
32,90,187
67,127,2633
73,81,360
80,101,369
82,110,297
79,101,211
111,62,2888
32,107,661
84,104,223
82,116,186
73,104,620
77,86,258
69,116,228
66,90,480
85,72,386
84,72,200
73,112,443
78,93,228
65,108,240
13,86,1656
79,54,1029
8,63,574
80,95,339
65,125,149
85,81,372
84,98,200
65,98,129
83,92,269
32,107,166
68,78,174
69,78,183
32,83,140
65,95,303
76,87,268
65,104,152
84,72,206
8,69,597
82,110,268
77,81,255
65,111,165
78,112,2585
79,95,192
32,72,237
78,90,1957
79,89,189
