VK,HT,FT
97,52,0
97,61,177
99,115,351
98,78,303
80,104,3832
65,110,201
67,122,357
73,132,221
69,104,251
78,110,123
84,98,283
69,98,172
32,81,128
67,112,246
79,98,183
78,63,226
32,188,202
65,168,407
8,130,976
8,104,209
8,81,189
8,60,174
8,40,177
8,52,159
32,104,765
67,127,595
79,101,166
78,93,228
8,89,838
8,72,188
8,81,168
32,72,586
81,110,271
85,101,241
69,81,254
32,51,86
73,104,302
78,78,197
71,115,323
82,54,229
69,118,145
83,116,217
65,144,210
32,90,106
82,78,409
69,104,208
70,112,238
73,130,197
82,115,452
73,115,206
69,98,140
78,101,186
68,116,248
79,104,235
32,101,243
68,115,1686
79,92,529
76,113,288
79,104,220
82,95,329
32,95,137
32,70,1520
80,87,543
82,81,194
69,63,189
67,116,216
79,187,218
82,87,309
68,98,343
73,194,217
65,113,353
76,74,261
32,81,239
188,92,643
32,107,203
70,89,366
69,107,237
66,127,271
82,107,215
73,101,311
76,89,275
32,86,400
188,72,648
32,89,366
67,153,1937
79,116,189
77,118,372
8,104,1409
78,104,832
32,107,514
77,84,3498
79,130,760
86,180,1272
73,133,704
76,98,272
73,109,252
90,118,489
65,73,223
67,144,232
73,208,235
79,160,120
78,98,259
32,111,192
68,121,100
69,110,223
32,99,114
83,119,272
69,89,238
67,104,223
82,60,240
69,46,205
67,121,271
73,226,260
79,160,124
78,115,302
69,92,146
83,131,271
32,84,1221
190,112,612
32,121,220
83,159,575
69,121,270
32,95,146
82,92,234
69,84,191
65,156,260
76,124,145
73,136,243
90,98,372
65,134,209
32,83,150
69,81,302
67,110,343
71,109,369
111,94,1790
32,96,641
82,121,609
32,119,457
88,116,215
32,132,567
84,99,171
79,98,172
82,104,266
65,116,388
88,125,390
32,116,169
89,107,443
32,89,238
70,118,1420
78,121,603
80,132,741
32,121,1255
111,104,1319
32,95,401
69,101,317
67,165,460
8,159,1478
8,115,250
8,98,200
190,98,1309
13,90,451
65,165,452
78,92,293
84,113,268
69,133,323
32,95,172
83,125,386
79,115,301
83,107,146
80,83,821
69,86,134
67,121,277
72,96,234
65,153,180
32,86,142
68,110,165
69,122,209
32,87,43
80,98,260
69,95,152
82,101,208
73,101,232
67,83,286
65,127,251
82,80,304
68,101,385
73,92,252
84,98,268
73,104,377
83,130,195
32,81,152
83,116,297
69,101,224
32,84,128
83,105,260
79,89,178
76,78,177
73,107,200
67,118,463
73,104,186
84,101,371
65,139,158
32,73,146
69,101,226
67,107,263
79,75,271
67,81,280
65,137,254
82,96,381
68,150,889
73,89,201
79,83,197
71,127,465
82,89,261
65,148,483
71,133,452
82,109,304
65,136,134
8,75,1739
8,92,194
8,44,225
8,93,308
8,141,358
8,121,349
71,101,1369
82,83,243
65,157,188
78,66,445
8,92,825
77,102,354
65,130,118
32,87,3884
78,83,372
79,92,197
32,95,217
70,127,517
82,103,218
79,138,260
84,101,243
69,119,234
32,75,1015
32,109,263
80,104,391
82,72,157
8,116,837
69,110,332
82,109,209
73,101,320
67,96,334
65,122,360
82,104,333
68,116,351
73,104,275
67,125,268
79,77,304
80,110,2994
65,110,209
67,113,295
73,87,183
69,113,231
78,86,164
84,109,234
69,109,126
32,93,148
81,122,660
85,72,204
69,113,200
32,72,117
69,113,397
86,110,437
79,92,209
76,83,206
85,72,274
67,125,282
85,229,229
73,189,144
78,107,405
65,145,318
32,107,169
65,151,1132
70,106,405
69,107,225
66,95,1304
82,113,225
73,104,343
76,86,275
188,87,1348
32,87,197
83,136,338
73,75,224
78,83,174
32,84,179
68,98,343
79,96,194
76,78,186
79,127,171
82,138,178
32,80,192
80,75,1260
82,81,179
69,86,212
67,130,257
79,90,374
82,99,237
68,98,369
73,96,231
65,137,163
76,72,359
32,81,219
190,78,569
32,69,194
83,90,231
69,118,197
32,90,89
82,95,200
69,83,195
65,127,254
76,93,229
73,86,212
90,78,228
65,142,192
32,90,98
76,66,492
65,101,145
66,81,309
79,84,374
82,90,374
65,119,352
84,118,401
79,115,203
82,104,220
73,177,183
79,130,181
32,170,761
83,182,1810
73,110,153
78,90,200
32,75,183
80,78,437
82,81,208
69,81,180
83,105,217
69,124,232
78,115,158
84,115,286
65,142,157
82,89,147
32,101,266
65,151,214
76,84,301
84,80,312
69,110,259
82,95,221
65,151,308
67,110,473
73,214,263
79,110,167
78,86,221
69,83,137
83,130,211
32,104,110
68,116,168
69,110,235
76,81,280
32,104,197
77,61,371
73,75,194
83,116,180
77,92,281
79,78,200
190,72,625
32,95,180
13,78,709
83,121,903
69,121,235
32,83,132
82,98,179
65,154,275
76,95,284
73,92,246
90,113,257
79,89,301
32,83,240
68,127,874
79,83,229
80,90,411
80,179,140
76,139,144
69,104,203
82,121,229
32,87,160
67,95,323
65,140,257
82,90,227
68,124,360
73,113,260
65,107,364
67,110,243
79,107,180
32,144,212
83,128,3067
73,96,335
78,89,215
32,101,174
80,92,423
65,145,154
84,113,410
79,81,246
76,84,174
79,107,174
71,150,463
73,104,209
65,157,252
190,139,610
32,95,255
78,95,2772
79,95,243
32,72,251
80,67,414
82,80,189
69,70,199
83,118,272
69,115,246
78,72,292
89,78,279
8,101,492
84,109,366
79,89,171
9,154,2012
78,69,1316
79,81,194
9,0,628
