VK,HT,FT
97,129,0
103,103,211
96,90,270
104,97,240
103,70,7
13,92,3948
20,159,1990
80,127,261
20,156,92
65,119,633
67,118,408
73,89,277
69,118,256
78,83,191
84,104,259
69,115,117
32,98,179
70,110,2600
69,115,302
77,97,260
69,112,387
78,98,276
73,115,262
78,92,262
8,86,769
8,78,182
8,75,168
8,90,150
8,83,157
8,75,165
8,77,148
81,130,871
85,100,266
69,135,236
32,90,148
73,101,541
78,92,242
71,109,453
82,92,242
69,80,211
83,89,228
65,109,208
32,81,168
65,110,148
32,94,25
32,96,155
65,87,26
71,104,453
85,101,174
65,122,689
82,101,294
68,83,228
73,107,310
65,115,112
32,89,251
8,110,945
8,63,251
8,89,145
8,89,173
8,71,197
8,78,170
8,83,171
8,74,185
8,77,179
8,86,179
32,54,789
71,130,463
85,92,220
82,109,629
68,95,433
73,104,330
65,115,160
32,89,225
8,152,1208
8,72,265
8,74,171
8,72,187
8,83,171
8,83,176
8,84,176
8,89,168
8,77,174
8,80,162
8,86,162
8,86,162
8,89,177
8,86,170
8,83,177
8,95,153
8,86,171
8,78,162
32,112,453
8,84,1503
8,78,202
8,69,197
8,66,190
8,81,173
32,92,533
67,121,233
79,109,234
78,87,230
32,77,197
77,101,173
69,113,239
74,78,365
79,83,407
82,135,179
73,86,220
65,135,285
32,80,146
67,115,279
76,89,233
73,95,248
73,92,800
67,92,382
65,142,182
32,95,158
68,112,219
69,95,225
76,101,148
32,103,251
68,129,305
79,95,213
76,83,191
79,98,159
82,141,331
188,121,1205
32,103,225
65,119,410
76,89,209
32,89,196
8,95,1823
8,92,173
32,98,387
76,86,479
65,136,185
32,69,140
80,109,433
65,119,125
76,95,169
80,130,504
65,110,146
67,144,573
73,175,237
79,109,143
78,89,285
32,77,168
80,118,469
82,109,183
69,89,216
83,95,208
69,115,197
78,113,219
84,113,302
65,121,166
32,86,163
68,101,270
79,72,231
76,72,213
79,90,173
82,161,462
32,92,183
69,121,341
78,86,231
32,89,188
72,92,267
73,78,410
80,129,302
79,97,180
67,86,373
79,100,222
78,109,549
68,123,425
82,178,524
73,92,260
79,69,222
32,98,247
68,101,151
69,89,217
82,81,213
69,95,193
78,101,356
8,132,1114
67,115,857
72,78,225
79,103,453
190,112,413
32,104,293
65,127,288
70,127,371
69,152,260
66,104,322
82,155,245
73,95,351
76,95,250
188,115,539
32,101,250
65,113,553
8,86,1735
72,107,412
69,112,237
77,92,245
79,98,324
68,135,268
73,106,223
78,98,256
65,110,208
77,83,274
73,101,338
67,98,362
65,154,350
77,106,449
69,112,231
78,89,173
84,98,285
69,127,128
32,95,188
69,107,1011
83,104,242
84,103,186
65,87,128
66,95,356
76,113,464
69,141,166
188,109,1057
32,104,213
83,104,307189
69,167,214
32,95,143
82,98,228
69,80,217
67,106,304
73,92,211
66,101,350
69,109,202
32,69,140
76,94,518
65,84,213
66,124,601
79,89,188
82,80,231
65,92,387
84,132,462
79,103,205
82,118,185
73,185,239
79,145,132
32,92,346
32,92,1036
70,90,501
65,86,479
76,98,262
32,106,211
97,78,1409
102,115,396
101,109,379
111,105,1547
84,144,779
71,150,1165
79,92,220
98,173,1606
96,149,380
111,137,1459
84,144,1078
71,127,445
80,141,354
99,127,1341
99,109,271
32,162,316
66,112,898
84,167,513
32,190,1874
96,124,833
110,121,470
104,84,410
111,124,711
32,187,511
66,123,1160
68,101,612
32,158,590
96,123,633
110,138,441
98,135,371
32,167,379
65,138,1619
77,83,374
73,103,367
76,86,236
65,81,125
83,87,265
65,101,217
32,107,282
51,121,268
54,89,382
190,98,1423
32,112,245
65,107,559
71,94,593
85,95,375
65,127,137
82,107,140
68,92,174
79,92,447
32,92,239
69,84,202
67,118,282
79,95,231
32,104,213
65,130,257
66,103,300
68,101,253
79,98,208
77,103,191
73,115,233
78,109,203
65,130,285
76,86,388
70,92,2349
65,112,154
86,84,285
79,98,521
82,92,236
65,93,447
8,138,1388
8,112,1074
82,98,766
65,153,208
66,86,551
76,86,447
69,190,293
78,107,2051
79,109,217
