VK,HT,FT
96,133,0
104,92,265
99,72,624
99,69,136
80,120,4746
65,112,305
67,112,345
73,95,182
69,149,251
78,109,123
84,106,288
69,112,165
32,92,140
81,124,1168
85,81,228
69,130,199
32,75,135
80,97,1390
82,63,219
69,71,202
83,84,216
69,104,205
78,80,174
84,112,236
65,132,217
32,69,117
76,83,490
86,132,558
69,98,470
32,115,271
68,124,997
79,89,211
76,83,185
79,98,182
82,121,302
32,107,299
8,0,1114
8,0,501
8,0,50
8,0,53
8,0,50
8,0,50
8,0,49
8,0,50
8,0,50
8,0,52
8,0,50
8,0,50
8,0,49
8,0,49
8,0,51
8,0,50
8,0,51
8,0,48
8,0,50
8,0,51
8,0,49
8,0,51
8,0,51
8,0,48
8,0,51
8,0,50
8,0,49
8,0,52
8,0,50
8,0,48
8,0,51
8,0,50
8,0,49
8,0,48
8,0,49
8,31,49
8,222,503
8,187,455
8,156,399
8,138,300
8,173,280
8,173,300
80,121,3259
65,104,237
67,107,419
73,86,200
69,118,239
78,83,157
84,109,250
69,112,140
32,92,142
81,107,504
85,86,200
69,112,202
32,81,134
82,92,541
69,75,248
70,95,227
73,92,630
69,110,136
82,78,211
69,81,205
32,100,587
73,83,658
78,86,222
71,92,472
69,86,191
83,107,296
84,118,217
65,101,171
32,84,140
67,95,302
79,77,308
80,106,287
73,89,256
79,75,1692
83,69,239
65,81,239
188,98,1140
32,101,205
65,142,1475
78,92,272
8,83,835
66,81,680
68,141,299
79,83,371
77,89,196
69,127,222
78,66,234
32,92,185
66,92,381
76,95,442
65,121,282
78,101,225
68,118,317
79,115,270
32,100,277
68,94,268
69,109,250
80,101,279
82,101,205
69,77,237
83,142,418
73,109,264
66,89,330
76,95,441
69,113,205
188,121,590
32,98,208
65,127,160
70,118,519
69,103,277
66,89,535
82,130,259
73,90,359
76,84,242
190,83,416
32,98,242
73,92,834
78,83,211
68,87,327
73,98,268
67,123,248
79,106,248
32,89,359
8,0,1817
8,0,501
8,21,50
8,86,152
8,66,210
8,78,168
8,104,156
13,95,775
83,96,1182
69,106,200
32,103,165
82,92,94
69,98,194
65,106,348
76,95,271
73,115,227
90,89,226
65,107,259
32,83,166
69,124,717
67,121,787
79,92,262
32,95,231
65,130,216
66,89,352
68,101,224
79,101,245
77,106,220
73,112,248
78,110,156
65,150,260
76,109,323
32,112,422
32,118,16236
83,170,351
73,124,152
78,103,166
32,83,222
80,95,843
65,122,333
82,89,283
84,107,162
73,86,533
67,155,299
85,80,274
76,81,509
65,109,200
82,135,359
73,83,237
68,86,233
65,124,262
68,92,243
69,57,211
83,118,196
190,86,1425
32,106,208
86,92,430
69,100,222
83,109,305
73,80,277
67,110,409
85,75,419
76,89,416
65,127,168
32,89,189
65,150,359
76,86,559
73,106,262
84,97,328
73,89,367
65,95,202
83,110,220
73,101,271
67,86,402
65,150,199
32,90,314
190,107,1168
32,95,242
76,86,2000
65,133,199
66,80,460
79,94,430
82,101,176
65,107,413
84,92,194
79,92,510
82,155,282
73,109,223
79,168,39
160,323,1452
190,84,146
32,101,19776
65,136,291
77,83,320
73,101,239
76,92,259
65,124,146
83,84,228
65,98,260
32,95,177
50,106,305
52,115,353
111,137,1417
84,116,776
71,115,496
79,89,698
32,201,1057
50,119,1032
49,107,893
32,121,820
111,99,1107
84,101,787
71,92,1046
80,69,458
32,97,8332
49,162,333
57,92,551
111,88,673
13,98,18876
83,84,427
69,109,180
32,86,171
73,98,236
78,100,154
68,129,538
73,92,382
67,101,179
65,160,316
32,110,178
69,103,186
88,99,307
84,112,209
69,126,191
82,86,111
78,90,461
65,95,143
67,115,353
73,144,231
79,138,103
78,107,405
32,107,279
67,133,1994
79,104,422
78,86,262
32,98,208
68,107,347
73,97,203
69,101,196
84,106,234
65,112,213
32,95,104
69,90,190
83,130,297
84,124,271
82,97,146
73,97,712
67,104,432
84,89,268
65,95,228
190,95,650
32,78,247
13,89,7303
65,121,325
76,83,246
84,94,299
65,107,142
32,95,163
83,121,826
65,135,269
78,66,280
65,115,333
84,115,465
79,104,219
82,100,214
73,100,208
65,110,287
76,89,243
8,100,2706
8,100,1897
55,81,569
32,98,342
8,152,923
8,72,653
111,93,801
32,118,793
82,89,151
69,121,213
76,92,841
73,98,242
86,86,367
69,110,179
82,103,280
65,116,216
78,86,354
32,84,236
83,119,1974
76,112,346
111,127,2089
32,75,1505
72,72,262
79,69,452
8,81,649
73,107,649
79,127,282
83,112,343
8,89,1715
8,80,362
79,72,1067
83,118,274
73,87,205
78,92,245
65,113,205
8,87,1718
8,75,285
8,60,219
8,314,846
67,130,4041
73,95,206
78,101,1079
65,109,203
32,75,450
83,95,2897
86,167,4723
79,106,220
77,124,191
73,132,194
84,127,370
79,86,314
83,104,239
