VK,HT,FT
97,147,0
99,138,426
100,126,2185
99,120,573
67,83,2590
73,117,394
82,112,303
85,90,463
89,29,10
71,120,318
73,114,264
65,106,315
8,63,1549
8,63,172
8,91,139
8,92,167
71,80,1052
73,86,278
65,95,289
160,212,1467
190,90,111
32,143,7602
160,310,2071
80,116,238
65,105,54
67,86,245
73,98,68
69,77,145
78,72,90
84,86,201
69,91,128
8,72,524
8,80,173
8,72,170
8,233,147
8,69,311
8,71,153
8,92,147
65,97,423
67,91,269
73,89,74
69,71,176
78,91,45
84,83,215
69,88,111
32,111,167
68,89,62
69,80,176
32,109,698
50,92,2652
51,74,176
32,106,122
65,101,201
0,189,108
79,83,163
32,132,377
8,106,333
83,95,136
32,135,210
73,114,236
78,86,258
71,86,190
82,114,190
69,65,267
83,81,430
79,160,162
32,115,120
80,172,202
79,141,108
82,92,83
32,120,66
68,85,173
79,74,71
76,83,167
79,72,167
82,95,110
32,129,105
83,88,271
65,76,4
8,115,784
8,121,221
65,124,273
66,98,304
68,80,168
79,106,107
77,177,179
73,98,145
78,89,168
65,95,127
76,149,134
32,94,154
89,157,811
32,144,131
86,95,443
79,77,114
77,184,209
73,140,100
84,103,132
79,74,170
83,95,161
32,109,205
68,81,116
69,75,153
32,114,142
49,83,250
50,66,215
32,132,102
68,75,165
69,86,181
32,126,37
8,115,1061
8,66,188
8,103,153
72,74,553
32,114,260
68,95,105
8,149,701
83,123,554
32,148,216
68,83,134
69,91,167
32,120,77
69,94,156
86,80,757
79,78,164
76,92,170
85,74,196
67,80,147
73,112,110
79,103,173
78,74,273
190,95,311
32,115,576
160,602,162
65,157,453
66,86,491
68,85,128
79,83,133
77,85,170
69,85,164
78,177,71
32,147,125
66,97,580
76,108,125
65,101,184
78,92,125
68,66,150
79,134,102
32,149,97
78,151,404
79,89,204
32,134,497
68,80,233
79,80,116
76,68,181
79,74,147
82,74,96
79,75,192
83,72,502
79,80,142
190,72,286
32,106,822
32,123,4970
89,123,281
32,126,147
68,88,194
73,94,113
65,84,130
82,57,236
82,92,155
69,83,105
65,86,247
160,320,3174
83,134,223
69,87,240
32,101,91
73,95,105
78,100,165
84,83,249
69,69,96
82,86,162
80,83,164
82,89,102
69,103,184
84,80,131
65,112,133
32,109,156
67,80,168
79,91,88
77,158,910
79,95,165
32,105,460
67,83,550
85,77,119
65,98,144
68,86,202
82,91,184
79,167,76
32,129,123
68,83,86
69,97,164
32,112,80
71,83,326
65,146,105
83,81,120
84,77,117
82,95,141
79,106,227
69,83,190
78,86,130
84,69,221
69,86,99
82,77,179
73,92,158
84,80,256
73,83,118
83,92,264
190,54,332
13,86,697
160,315,2258
71,96,246
65,156,43
83,106,130
84,72,136
82,95,170
79,92,298
69,88,159
78,75,195
84,77,230
69,89,93
82,74,187
73,89,99
82,66,161
8,112,522
8,80,213
8,83,175
8,86,170
8,95,170
8,95,173
8,106,173
8,123,165
8,100,179
8,80,176
8,104,172
8,129,171
65,121,250
83,95,511
84,100,341
82,112,195
79,97,137
69,98,209
78,85,154
84,77,229
69,86,113
82,77,176
73,91,122
84,75,243
73,83,150
83,84,221
