VK,HT,FT
97,343,0
102,201,170
97,125,726
102,138,221
80,86,2647
65,127,303
67,98,329
73,93,183
69,110,237
78,81,137
89,84,229
8,135,829
84,113,797
69,112,118
32,119,171
67,106,284
79,90,245
78,90,240
32,95,189
8,148,1777
8,72,258
8,63,189
8,61,176
8,52,177
8,182,417
8,110,246
8,92,298
8,92,194
8,159,134
8,167,193
8,0,198
8,0,500
8,0,48
8,0,48
8,0,48
8,0,49
8,0,49
8,16,48
20,102,466
80,81,437
65,61,299
67,112,428
73,81,202
69,95,268
78,89,160
84,104,259
69,86,117
32,84,182
67,135,519
79,90,188
78,77,243
32,83,179
66,97,345
85,98,259
69,109,197
78,86,219
32,95,188
69,95,222
83,107,228
84,95,135
65,90,193
68,103,209
79,86,239
32,84,225
71,101,228
69,101,145
78,87,322
69,90,91
82,66,203
65,122,298
76,89,340
32,63,285
188,106,185
32,75,185
72,84,316
69,89,202
77,60,231
79,83,202
68,84,244
73,89,208
78,72,197
65,127,213
77,75,277
73,75,305
67,89,433
65,141,339
77,72,183
69,127,213
78,89,206
84,115,250
69,115,106
32,101,157
69,87,142
83,101,220
84,103,197
65,116,142
66,84,559
76,75,402
69,121,153
188,92,414
32,63,179
8,89,38976
20,188,484
80,95,221
20,148,72
67,147,14955
79,100,169
78,81,253
32,86,165
77,80,339
69,106,276
74,89,424
79,86,396
82,149,171
73,87,205
65,335,351
32,126,477
68,95,174
69,35,273
76,106,182
32,103,222
68,124,740
79,83,172
76,78,193
79,121,182
82,150,2230
32,95,237
69,98,504
78,72,177
32,103,165
82,100,191
69,115,196
71,138,362
73,95,208
79,112,188
78,89,265
32,104,179
79,81,496
82,101,239
84,132,248
8,138,815
66,63,1718
73,113,540
84,77,1607
65,189,287
82,92,205
73,75,498
65,191,91
190,66,6291
13,66,438
71,80,669
76,69,475
65,113,233
83,77,235
71,81,788
79,66,521
87,139,923
32,126,816
49,106,966
53,75,379
111,73,921
49,130,641
53,80,292
190,66,1065
32,106,136
78,83,316
79,95,270
32,84,208
70,152,396
79,86,274
67,103,510
79,81,458
32,81,219
77,86,205
79,80,222
84,81,310
79,75,467
82,110,270
32,66,234
78,89,321
73,97,271
32,84,247
77,113,222
69,95,294
78,75,182
73,92,296
78,80,259
71,98,515
69,121,1091
79,58,504
190,72,1640
32,75,222
66,95,4790
69,121,544
65,139,522
66,89,573
32,83,197
188,90,711
32,104,128
77,75,305
86,84,481
32,84,199
67,115,450
79,81,282
78,89,271
83,75,333
69,74,205
82,98,159
66,69,376
8,100,592
86,69,490
65,87,190
68,121,362
79,72,311
190,78,3565
32,63,205
83,89,402
65,95,222
84,89,128
32,103,220
57,75,438
57,89,117
32,95,398
160,238,2826
53,61,100
32,83,1724
70,97,359
67,101,179
32,103,208
55,72,843
56,69,341
188,86,2427
32,106,122
84,101,353
65,122,239
32,77,144
49,67,489
52,130,1404
48,83,314
111,114,832
56,81,494
48,63,319
13,89,4725
65,104,390
70,52,237
8,78,563
71,95,419
85,81,270
65,121,123
82,69,194
68,66,182
79,80,438
32,77,242
69,95,179
67,60,256
8,68,510
86,81,392
65,98,157
76,69,379
85,83,256
65,98,185
67,87,390
73,103,197
79,103,191
78,43,236
32,87,321
80,156,336
79,93,106
82,159,345
32,78,163
77,81,487
65,95,282
88,92,391
73,66,233
76,89,219
73,98,253
8,84,1934
79,118,1336
32,101,325
8,121,48920
70,84,843
65,154,205
67,87,192
73,104,430
65,138,166
76,77,226
78,77,3073
79,84,281
78,95,2424
79,106,205
