VK,HT,FT
96,112,0
104,98,600
101,116,417
97,138,318
80,115,8069
65,125,540
67,159,567
73,116,115
69,182,272
78,122,112
84,119,298
69,157,20
32,107,273
67,130,540
79,80,221
78,98,228
32,119,194
66,92,361
85,86,300
69,115,180
78,84,165
65,172,378
32,108,72
69,95,304
86,113,314
79,81,229
76,84,217
85,101,251
67,98,263
73,144,200
79,124,118
78,84,249
32,83,223
67,121,434
76,81,260
73,106,232
78,78,228
73,95,243
67,103,369
65,209,571
188,89,749
32,92,257
83,180,477
73,101,225
78,84,245
32,90,200
69,92,226
86,124,343
73,104,286
68,104,214
69,113,229
78,86,226
67,133,417
73,92,209
65,139,189
32,102,146
68,81,172
69,125,191
32,94,51
68,144,690
73,86,298
76,89,946
65,203,603
84,121,319
73,99,1086
78,92,575
32,95,200
80,110,551
73,202,1004
79,138,170
8,112,918
69,153,997
76,81,258
79,101,180
67,95,252
65,139,357
76,107,238
73,98,280
67,109,272
73,92,237
65,122,249
76,78,289
32,87,291
69,125,520
78,80,287
32,101,199
84,184,401
67,116,732
32,101,212
68,118,183
69,133,229
32,108,71
65,125,338
66,124,407
68,109,255
79,101,303
77,107,217
69,130,203
78,101,206
32,98,206
89,107,314
32,87,243
79,89,443
8,116,817
79,93,926
8,127,709
79,81,432
8,174,800
80,115,347
69,113,203
76,92,192
86,87,405
73,110,489
83,125,223
32,124,444
83,200,1341
111,157,1727
67,118,839
89,136,463
8,150,764
84,142,449
69,110,183
190,101,1007
32,101,231
13,110,5168
83,151,349
69,121,444
8,205,1227
8,130,255
80,106,690
82,81,214
69,92,200
83,124,266
69,127,263
78,116,286
84,133,286
65,179,318
32,115,165
73,113,2401
78,92,266
70,95,463
69,81,231
67,78,306
67,104,157
73,194,168
79,116,150
78,86,284
32,89,191
85,95,646
82,98,248
73,95,269
78,87,371
65,139,235
82,110,369
73,107,229
65,143,280
32,90,1902
188,90,786
32,72,177
80,130,429
79,75,135
82,107,228
32,83,166
76,92,431
79,78,197
32,87,194
81,118,678
85,90,226
69,110,217
32,98,129
83,104,149
69,116,203
32,84,126
73,113,294
78,89,206
68,95,303
73,109,223
67,77,246
65,177,331
32,104,313
188,93,1029
32,92,235
84,95,1452
84,101,171
79,90,477
32,83,312
65,131,231
78,72,298
84,95,251
73,110,457
66,127,458
73,129,246
79,107,103
84,95,326
73,101,480
67,89,229
79,89,266
32,144,2209
69,118,2876
32,69,240
73,113,434
86,104,292
8,75,694
67,124,363
32,89,218
67,167,783
79,101,109
78,78,855
32,89,194
85,89,629
82,124,331
79,89,252
71,63,400
8,211,2094
76,95,1008
79,81,234
71,98,346
73,116,345
65,157,221
32,89,190
69,185,4581
76,118,402
32,121,283
68,115,432
73,113,208
65,192,201
32,101,199
50,162,1484
54,188,1687
111,180,5099
48,130,1680
57,107,503
32,124,778
65,151,515
32,66,161
76,101,365
65,151,158
32,95,187
8,162,991
83,113,284
32,86,350
49,148,445
56,98,296
32,84,274
72,86,552
83,107,246
190,90,540
13,104,1724
83,96,660
69,122,203
32,81,129
73,109,286
78,98,180
68,103,389
73,104,237
67,101,331
65,133,152
32,75,155
80,128,443
65,113,132
85,109,447
84,118,280
65,113,129
83,104,269
32,84,212
68,107,97
69,104,197
32,101,115
65,148,269
76,95,298
65,142,149
82,99,289
77,92,1107
65,160,59
190,90,6244
78,92,2867
79,78,1589
78,104,1947
79,90,345
