VK,HT,FT
97,95,0
101,91,219
96,169,400
101,89,586
80,132,1990
65,103,322
67,100,347
73,103,204
69,89,264
78,66,173
84,112,264
69,89,150
32,89,110
67,91,301
73,71,226
8,89,693
79,86,444
78,71,284
32,71,189
77,83,178
65,103,201
76,94,235
65,123,116
32,86,139
69,103,46607
86,117,575
79,91,380
76,77,226
85,80,266
67,103,278
73,160,227
79,99,134
78,89,380
32,100,196
188,100,927
32,83,187
71,109,292
76,89,484
65,104,236
83,118,279
71,98,860
79,92,501
87,109,693
32,103,1133
56,63,893
111,179,951
97,69,770
101,156,423
188,77,3094
32,89,209
83,188,1566
69,144,534
32,124,305
73,85,846
78,83,244
8,121,511
8,75,227
8,78,164
8,77,190
69,121,881
32,75,131
80,109,489
82,109,198
79,86,287
67,83,378
69,100,243
68,74,195
69,118,144
32,81,141
65,116,481
32,97,154
20,140,10401
73,98,379
79,60,444
84,89,281
32,129,6737
188,84,3531
32,83,168
67,115,533
79,86,185
76,84,168
79,89,451
67,75,307
65,81,434
67,127,299
73,161,217
79,127,95
78,74,246
32,112,162
68,86,156
69,108,190
32,95,98
8,78,1463
8,78,182
8,77,148
8,86,144
8,87,153
8,69,168
8,75,150
8,69,173
8,72,171
8,72,164
8,72,156
8,66,164
8,72,150
8,84,148
20,124,336
67,127,761
79,69,242
76,84,167
76,86,1479
79,103,218
8,54,1022
8,135,366
79,83,794
67,94,463
65,75,440
67,112,290
73,129,176
79,159,81
78,89,249
32,115,179
68,100,147
69,106,196
32,81,57
8,117,66187
20,394,626
80,85,151
86,85,49766
73,81,189
65,138,259
32,81,125
67,78,355
69,133,279
78,107,165
84,119,259
82,116,171
65,121,286
76,89,420
8,66,959
13,55,4
8,71,168
8,72,163
8,75,144
8,72,156
8,72,142
8,69,153
8,69,150
8,78,133
8,60,173
8,66,144
8,263,527
20,110,679
86,127,525
73,97,242
65,134,241
32,90,115
67,112,386
69,126,458
78,86,167
84,89,215
82,86,196
65,101,586
76,78,290
188,80,1467
32,80,218
80,83,10038
69,95,748
82,97,215
77,83,358
65,127,312
78,92,399
69,89,195
67,101,289
69,106,259
32,98,261
67,138,603
79,118,344
78,78,390
32,89,199
83,101,264
69,100,447
68,68,284
65,106,409
67,132,740
73,100,238
79,95,200
78,89,258
190,80,1721876
13,103,352
83,104,907
69,138,222
32,77,153
65,124,295
71,72,236
85,92,407
65,147,178
82,108,171
68,116,223
65,150,308
32,129,25356
84,146,686
82,122,112
65,107,267
83,98,222
76,101,358
65,93,104
68,103,253
79,92,221
32,95,241
83,98,230
8,109,652
80,156,375
79,102,134
82,98,375
32,132,273
83,165,199
85,101,306
32,110,230
79,100,378
66,106,281
82,141,284
65,153,242
32,100,162
83,142,232
79,109,237
67,51,312
73,106,223
65,141,241
76,100,296
188,103,3642
32,63,206
8,100,26216
20,148,908
83,110,281
20,124,154
68,107,11755
73,107,396
8,204,871
8,135,285
8,147,384
8,167,1151
32,173,1250
80,89,2450
69,88,252
82,109,232
78,83,316
8,155,1124
8,112,242
8,115,196
8,184,446
190,120,1139
32,103,264
80,127,728
65,109,165
83,66,207
65,113,187
32,98,177
65,127,233
32,92,168
85,104,301
84,83,244
73,118,589
86,164,6107
79,89,179
77,112,244
73,135,252
84,104,301
79,95,532
83,150,193
