VK,HT,FT
97,103,0
103,104,391
100,72,447
103,88,616
13,59,5279
80,80,6127
65,80,215
67,104,295
73,80,207
69,96,223
78,80,191
84,87,231
69,94,48
32,64,206
70,80,4983
69,96,175
77,64,367
69,95,95
78,72,167
73,80,183
78,80,191
65,112,199
32,56,159
68,80,215
69,87,199
32,47,40
8,79,3319
20,95,334
80,65,222
51,80,139479
50,64,199
8,88,527
49,79,255
32,48,174
65,88,407
0,548706,271
79,80,231
68,120,255
8,80,639
83,96,223
32,56,215
68,72,191
69,64,183
32,55,103
69,159,78
32,53,145
68,64,133
65,80,207
68,80,215
32,80,159
81,103,247
85,80,199
69,104,151
32,72,135
73,73,303
78,80,215
8,80,671
8,56,215
8,56,175
8,80,159
8,0,175
8,0,500
8,0,31
8,0,28
8,0,30
8,0,30
8,0,30
8,0,28
8,0,29
8,0,30
8,0,30
8,0,29
8,0,28
8,0,30
8,0,29
8,21,30
8,0,197
8,0,501
8,0,31
8,0,29
8,0,30
8,0,29
8,0,31
8,0,28
8,0,31
8,0,31
8,0,30
8,0,31
8,0,28
8,0,29
8,0,30
8,0,30
8,0,29
8,0,30
8,0,29
8,0,29
8,0,29
8,0,30
8,0,32
8,0,28
8,0,30
8,0,30
8,0,31
8,0,31
8,0,30
8,0,30
8,0,30
8,22,29
20,111,2166
80,64,703
65,80,191
67,88,343
73,56,207
69,128,431
78,72,271
84,80,463
69,112,287
8,0,399
8,0,500
8,0,31
8,0,29
8,0,30
8,0,30
8,0,29
8,0,29
8,0,30
8,0,30
8,0,30
8,0,29
8,0,30
8,0,29
8,0,29
8,20,30
83,104,668
69,104,255
32,56,263
82,71,367
69,72,174
65,96,263
76,56,167
73,72,215
90,80,255
65,88,199
32,56,128
76,64,623
76,48,175
65,144,223
77,56,199
68,128,367
79,64,183
32,56,207
84,80,231
69,96,239
76,57,223
69,96,63
70,80,391
79,56,191
78,88,511
73,88,191
122,122,527
122,80,480
8,71,1192
8,80,174
8,80,159
8,88,159
8,80,175
8,88,167
8,80,159
8,71,167
8,64,159
8,64,184
8,64,167
8,64,167
77,80,1055
65,88,151
68,112,303
79,64,175
32,64,247
84,72,623
69,96,183
32,16,175
123,134,591
8,80,4703
76,48,415
69,80,207
70,63,303
79,80,182
8,80,775
8,48,255
8,47,200
8,48,174
8,56,167
8,40,232
65,112,1623
32,43,284
76,72,2658
65,173,295
32,48,199
67,80,126406
79,64,215
77,72,207
73,88,183
83,72,399
69,80,287
82,80,175
73,55,287
65,88,247
8,72,209805
8,80,151
8,80,151
8,96,279
65,112,775
82,56,183
73,72,407
65,127,127
32,56,231
68,80,575
69,96,192
32,47,96
66,56,310
85,80,287
82,64,191
88,40,407
8,72,919
90,88,391
65,72,223
67,96,1047
79,72,239
32,39,295
188,57,367
32,40,215
8,88,4639
8,72,231
188,56,5607
32,48,191
81,112,231
85,64,287
73,80,135
69,96,191
78,56,639
32,56,183
82,88,927
69,104,199
83,96,247
80,64,647
79,56,159
78,64,319
68,88,239
69,103,207
32,56,127
69,96,151
83,104,247
32,48,191
76,64,399
65,112,111
32,40,143
79,56,511
70,96,359
73,64,239
67,72,271
73,56,191
65,120,175
76,72,223
32,48,287
83,64,3599
85,64,743
79,64,352
32,40,831
71,111,471
79,55,198
78,55,255
90,96,590
65,120,231
76,72,199
69,80,239
83,104,239
8,64,1503
90,136,431
32,64,1271
160,190,767
56,80,79
32,64,303
83,88,335
69,72,207
32,72,151
78,72,319
73,56,239
69,72,143
71,71,335
65,112,127
32,64,151
65,136,343
32,72,159
68,71,207
65,80,231
82,80,239
32,64,239
76,56,807
69,111,207
74,72,879
65,88,439
71,56,263
79,40,551
160,222,831
57,56,111
8,87,4568
8,88,190
8,80,183
8,72,367
71,72,839
65,104,607
74,64,455
79,47,967
8,71,5680
80,64,494
190,47,1080
8,62,11167
32,80,5158
80,64,583
123,207,903
80,56,5511
65,64,248
82,64,175
65,95,103
32,40,190
83,96,255
79,64,863
76,56,191
73,56,207
67,79,391
73,48,135
84,80,263
65,104,175
82,47,104
32,40,254
76,72,312
65,104,159
32,46,127
80,64,215
82,64,207
69,64,183
67,103,719
69,96,247
78,63,383
67,80,359
73,64,143
65,112,159
32,56,159
80,72,303
79,54,177
76,57,182
79,71,167
67,72,422
73,64,175
65,153,239
76,70,128
32,47,286
69,112,238
78,72,231
32,72,183
69,96,271
76,64,175
32,48,247
83,80,343
69,120,207
67,25,423
84,81,119
79,72,503
82,128,727
32,71,319
65,64,543
83,104,199
73,64,176
32,48,295
83,88,519
69,104,215
32,64,135
82,71,127
69,80,166
65,120,279
76,64,159
73,64,239
90,64,183
65,88,191
32,40,167
76,56,432
65,96,143
32,56,135
68,88,271
69,80,223
78,63,167
85,64,319
78,56,207
67,96,327
73,64,247
65,128,111
32,32,239
83,112,4319
79,64,199
66,64,391
82,96,239
69,104,215
32,48,199
65,88,327
8,96,1671
77,56,495
65,72,167
76,47,279
84,96,327
82,80,175
65,63,127
84,56,183
79,56,399
32,56,343
68,117,3023
69,88,207
32,64,103
70,64,407
65,79,320
77,72,230
73,112,191
76,56,383
73,72,215
65,88,135
82,104,231
69,87,159
83,80,175
32,64,239
65,143,103
32,69,80
76,71,429
65,120,119
32,47,120
80,72,382
65,88,223
67,87,367
73,64,230
69,120,215
78,78,120
84,72,246
69,87,127
190,64,2494
39,72,1191
39,64,175
8,72,999
39,104,1143
8,72,615
20,134,304
81,80,782
20,135,151
32,39,4992
83,56,214
79,64,351
76,56,199
73,48,207
67,96,255
73,64,183
84,63,295
65,80,270
66,63,895
65,120,151
32,41,191
85,63,423
78,55,175
32,40,198
80,56,775
82,72,199
69,80,199
67,72,335
65,120,263
8,56,695
8,56,192
8,64,175
8,64,167
8,56,183
8,56,199
8,64,167
8,56,391
80,80,823
8,64,1143
80,64,1431
82,72,207
69,80,183
67,64,255
65,80,303
82,88,943
73,48,247
79,56,183
32,48,263
86,88,1183
73,64,215
65,136,175
32,39,167
70,72,638
65,88,216
88,80,615
32,32,2511
76,48,511
79,56,191
83,120,1327
8,104,887
32,39,639
67,64,279
85,72,223
65,120,175
76,48,207
32,48,256
83,80,103
69,128,207
32,55,128
69,88,206
88,103,663
80,80,255
76,64,255
73,55,303
88,40,215
8,5528,576
67,63,799
65,120,262
32,56,231
81,88,1271
85,64,183
69,136,223
32,42,151
78,56,271
79,56,375
32,64,255
69,64,135
83,127,190
32,40,73
80,104,1397
79,72,143
83,120,519
73,72,239
66,64,343
76,48,416
69,128,199
32,80,751
89,80,655
32,56,343
83,80,1495
69,152,255
8,56,1391
8,72,191
81,112,903
85,64,247
69,104,183
32,62,137
83,103,141
69,102,215
32,62,88
69,112,149
78,56,287
84,104,255
69,80,159
82,78,49
69,80,230
71,72,607
65,96,127
82,56,215
65,88,159
32,48,255
69,120,1143
78,40,239
32,40,175
70,88,223
79,64,231
82,79,215
77,40,207
65,104,239
32,48,247
80,72,615
69,96,167
82,80,247
83,104,487
79,64,215
76,40,231
8,87,975
78,72,959
65,120,199
76,64,255
32,48,264
65,128,367
76,72,4079
32,48,278
79,71,751
70,112,407
73,56,215
67,88,256
73,64,247
65,88,231
76,64,415
190,56,343
8,95,5592
83,80,422
8,71,4928
20,94,279
83,72,526
8,74,3856
73,64,422
188,71,3681
32,40,198
8,63,3424
8,72,158
8,72,159
8,64,159
8,72,151
8,79,143
80,64,1103
65,48,343
82,72,143
65,104,111
8,64,935
8,64,159
8,72,152
8,64,367
20,111,231
80,80,823
65,72,199
69,64,207
8,64,1159
82,96,511
65,88,135
82,79,4096
8,79,19631
8,80,182
65,87,10864
13,79,9006
83,79,422
73,65,366
69,112,264
78,72,175
68,72,231
79,64,271
32,48,231
76,56,591
65,96,159
83,120,215
32,47,120
49,80,2478
56,56,167
32,40,383
72,56,599
79,56,455
82,72,215
65,96,392
83,88,223
32,56,3535
78,56,871
65,63,239
68,112,295
73,71,184
69,112,198
32,56,159
83,64,447
69,152,207
32,54,152
8,80,541
8,64,232
8,48,199
8,64,175
8,64,183
8,64,191
8,72,183
8,72,191
8,80,175
8,64,199
8,48,191
83,80,1199
32,48,3135
78,63,391
79,56,407
32,47,319
65,88,9831
83,112,255
73,64,183
83,104,199
84,96,303
69,104,223
32,63,207
8,56,982
8,48,215
73,72,927
79,96,151
32,48,351
80,55,3343
69,72,190
82,64,183
83,88,319
79,71,231
78,72,447
65,112,295
76,64,191
32,48,255
68,72,143
69,128,215
8,112,791
8,64,239
8,31,193
32,48,509
80,72,479
79,64,151
76,56,455
73,56,255
67,80,303
73,56,207
65,95,263
76,33,247
190,56,399
78,80,414796
79,80,279
32,63,247
80,63,359
82,72,223
69,56,183
83,72,223
69,80,247
78,80,143
84,72,287
79,64,503
