VK,HT,FT
98,79,0
96,88,216
96,64,280
96,71,168
72,56,4504
69,88,256
77,64,256
79,63,489
68,80,471
73,72,136
78,65,223
65,120,320
77,56,217
73,73,279
67,48,249
65,113,335
77,80,321
69,88,192
78,72,112
84,88,232
69,106,239
32,88,121
69,72,144
83,113,239
84,96,265
65,88,192
66,63,320
76,65,495
69,80,217
188,72,488
32,56,256
65,88,832
70,72,296
69,88,272
66,81,272
82,64,208
73,71,296
76,80,480
188,64,1280
32,56,247
83,89,3336
69,120,225
32,95,160
82,89,464
69,89,199
65,176,353
76,78,113
73,80,255
88,80,216
8,96,640
90,104,328
79,73,303
8,63,2721
65,103,1392
32,177,911
69,112,19105
67,113,423
79,80,313
71,87,336
82,7,264
65,128,456
70,81,191
73,64,521
65,121,103
32,170,1488
65,136,673
66,63,376
68,105,279
79,81,280
77,97,216
73,96,233
78,96,176
65,144,216
76,72,288
162,840,17688
86,56,472
46,95,3872
46,128,311
46,111,281
46,154,303
46,161,352
46,136,1105
46,104,239
46,135,1329
46,143,312
46,143,904
46,72,288
46,136,1192
46,136,1696
46,150,1353
46,135,415
46,88,287
46,104,281
46,111,432
46,95,1136
13,160,1856
46,119,4744
46,96,247
46,160,440
46,166,801
32,168,1448
32,192,1031
32,153,360
46,135,2961
46,111,296
46,128,1624
46,136,320
13,144,1383
46,111,1625
46,151,2072
46,137,335
46,127,289
46,168,888
46,87,1280
46,121,359
46,151,321
46,184,351
46,136,440
13,160,1112
13,103,2057
82,64,254630
88,55,289
32,73,207
80,79,537
69,89,207
76,71,233
86,73,495
73,79,465
83,128,215
32,73,160
78,72,361
79,80,328
82,96,248
77,81,231
65,96,313
76,73,263
188,80,641
32,73,167
71,103,50033
82,112,1152
97,71,832
98,79,479
101,71,345
101,95,4824
96,128,551
111,73,2840
72,95,577
84,79,312
79,55,576
100,69,1122
96,72,261
111,80,616
72,72,944
66,56,488
97,80,976
99,87,233
110,89,239
99,64,296
111,103,641
71,48,1375
76,71,609
85,86,376
97,89,1391
99,120,193
104,97,359
111,71,553
85,64,927
82,81,296
69,56,192
65,55,209
98,64,1167
104,64,320
111,105,720
67,111,1049
82,128,256
69,80,200
65,56,247
84,89,480
96,65,1752
110,64,513
103,97,439
111,80,737
84,73,879
71,73,232
79,40,568
99,72,1113
98,81,455
111,97,608
84,87,1025
71,80,663
80,72,1233
100,65,671
97,32,272
111,80,816
66,63,1801
84,64,287
96,56,608
110,72,448
103,128,552
111,70,458
66,64,1631
68,65,415
96,73,2304
110,63,744
97,65,288
188,79,9129
111,71,2504
49,72,5911
51,87,1017
54,64,615
78,88,2072
65,72,368
111,89,1672
75,64,976
100,72,1544
110,97,352
96,88,464
111,64,560
67,88,3609
76,64,631
97,56,2312
96,56,256
96,63,200
111,80,1288
80,105,880
76,88,137
65,88,471
81,72,504
98,64,2272
102,72,784
104,64,376
111,120,3640
8,121,4768
13,56,10256
80,56,608
65,89,240
67,88,320
73,80,200
69,88,240
78,80,152
84,104,256
69,112,128
32,72,144
67,88,224
79,63,248
78,72,464
32,64,232
65,96,184
76,48,224
84,96,320
65,96,144
32,72,128
67,71,377
76,48,223
73,88,224
78,72,264
73,79,409
67,72,398
65,151,145
32,70,105
89,88,255
32,64,264
84,96,704
82,80,248
65,104,360
85,64,280
77,72,264
65,80,112
84,88,1888
79,56,192
76,57,216
79,79,176
71,80,408
73,79,256
65,72,328
67,56,320
65,72,232
188,88,824
190,72,248
