VK,HT,FT
97,72,0
97,72,184
97,96,264
98,97,168
80,56,9152
65,88,280
67,104,328
73,88,224
69,120,240
78,88,152
84,87,256
69,96,272
32,72,128
67,89,319
79,72,185
78,72,264
32,88,232
65,104,216
78,64,192
84,88,256
69,80,256
67,87,264
69,88,248
68,72,208
69,112,168
78,64,784
84,88,232
69,104,224
83,152,224
32,56,216
68,72,272
69,129,160
32,55,129
72,96,2479
73,56,480
80,82,238
79,72,146
84,95,5744
73,72,280
82,96,256
79,136,384
73,95,137
68,65,383
73,64,216
83,80,176
77,80,248
79,72,232
32,64,272
68,88,248
69,128,192
32,55,129
8,120,1279
8,55,256
8,57,159
83,95,617
73,64,248
78,64,192
32,64,192
84,80,272
84,88,161
79,72,231
32,96,224
81,81,543
85,96,145
69,95,184
32,80,120
73,80,432
78,79,248
71,56,472
82,72,208
83,88,408
65,87,264
32,40,199
80,71,594
82,89,175
69,40,216
83,105,167
69,113,225
78,80,168
84,80,272
65,111,344
78,80,280
68,88,208
79,72,264
32,80,304
68,96,256
79,64,224
76,72,208
79,89,192
82,111,89
32,64,223
76,80,2032
85,88,336
77,96,336
66,80,376
65,95,168
82,112,288
32,72,208
67,112,264
79,80,200
78,73,247
32,80,193
73,64,672
82,79,248
82,72,168
65,96,384
68,88,296
73,80,184
65,112,144
67,113,351
73,151,289
79,143,96
78,87,304
32,80,232
65,174,193
32,87,160
77,65,1390
77,64,185
73,80,672
73,87,160
190,71,1024
32,57,295
73,80,1241
78,57,399
8,87,673
77,56,344
80,96,424
79,63,97
84,80,367
69,128,352
78,80,176
67,72,288
73,80,184
65,120,184
32,56,128
70,96,520
85,72,320
78,73,256
67,112,296
73,176,224
79,127,128
78,120,312
65,128,216
76,95,248
32,72,304
107,112,552
79,56,3088
8,87,616
80,73,343
65,79,201
82,104,352
69,72,232
83,79,224
84,96,328
69,80,144
83,120,256
73,63,232
65,96,328
83,105,223
190,80,785
32,70,240
13,105,791
83,96,297
79,56,224
76,57,191
73,89,216
67,88,297
73,72,192
84,104,344
79,88,216
32,73,304
20,135,680
73,81,191
67,88,369
32,95,232
8,185,919
8,88,281
8,72,472
82,71,1072
77,64,455
78,72,448
20,111,281
32,63,160
68,72,440
69,78,176
32,72,31
67,88,321
79,71,184
76,65,207
85,81,256
77,80,233
78,95,208
65,103,208
13,113,887
83,103,1233
79,80,184
76,56,208
73,88,200
67,95,224
73,79,160
84,96,296
79,88,208
32,47,296
76,73,1431
65,111,217
66,55,144
79,71,376
82,56,240
65,112,240
84,87,344
79,88,192
82,95,152
73,161,247
79,118,138
13,192,375
83,88,1080
76,103,664
73,72,415
67,87,249
73,80,192
84,102,257
79,80,255
32,80,239
20,118,562
73,88,263
67,79,1080
20,151,200
32,96,47
67,80,857
79,81,223
78,55,313
32,73,223
84,72,1905
82,80,176
65,80,504
85,48,272
77,56,512
65,72,159
84,88,569
79,63,216
76,23,208
79,80,152
71,65,407
73,73,400
65,103,201
32,71,96
68,72,184
69,71,192
32,72,79
67,95,289
79,64,200
76,56,207
85,72,248
77,97,200
78,79,217
65,105,127
68,81,2632
79,72,185
76,64,168
79,80,152
82,127,136
13,55,5544
70,79,1864
85,80,159
69,120,233
32,72,176
77,89,575
69,79,177
68,63,240
73,72,191
67,64,184
65,104,305
68,55,304
65,112,408
32,56,320
67,97,719
79,80,248
78,72,312
32,71,201
77,79,320
85,71,312
76,72,351
84,104,320
73,87,481
80,161,343
76,127,121
69,95,240
83,104,247
32,87,705
65,128,232
78,79,288
65,103,120
76,64,544
71,97,399
69,96,288
83,95,241
73,79,248
67,96,231
79,64,416
83,112,225
188,71,1528
32,56,239
68,129,3984
73,95,217
67,96,351
76,72,273
79,80,239
70,73,672
69,104,241
78,104,255
65,112,289
111,128,831
8,72,1176
67,111,569
111,136,696
68,65,3103
69,49,208
88,72,473
65,111,248
77,105,319
69,112,185
84,88,319
65,89,360
83,96,248
79,111,273
78,104,223
65,128,248
111,152,448
68,96,1360
73,104,225
65,104,216
90,88,344
69,96,368
80,112,256
65,128,167
78,97,496
111,88,1137
8,71,1448
8,72,815
77,79,353
111,54,1696
70,95,888
69,104,231
78,89,216
84,87,217
65,97,495
78,71,409
73,71,456
76,88,255
79,56,257
190,55,1024
67,120,8751
79,63,328
78,64,232
32,56,232
77,88,384
69,88,216
74,57,648
79,71,337
82,96,191
73,71,193
65,136,295
32,64,208
76,71,721
69,79,144
86,79,263
69,80,216
32,71,209
68,96,151
69,71,209
76,79,448
32,80,263
68,96,248
79,64,169
76,65,190
79,73,176
82,119,50
