VK,HT,FT
97,109,0
100,103,0
8,88,1333
103,96,1407
100,72,583
103,80,247
162,686,309149
67,71,359
162,765,903
86,87,391
13,55,47591
69,128,1598
86,64,367
32,64,199
8,80,503
83,115,271
32,48,207
69,96,167
86,63,263
65,96,198
76,64,383
85,88,247
65,88,127
68,96,255
79,63,199
32,64,246
80,111,975
79,94,88
82,104,190
32,72,143
69,104,207
76,48,455
32,72,231
68,80,239
82,88,327
32,64,279
86,80,311
65,40,263
90,48,631
81,88,519
89,64,175
8,104,647
85,88,423
69,88,135
90,128,455
188,72,1191
32,47,191
8,71,4264
8,80,158
8,72,159
69,88,711
83,104,232
32,32,175
81,119,85280
85,64,174
69,112,183
32,64,127
73,72,791
78,72,239
68,96,279
73,72,263
67,72,207
65,144,359
32,64,191
69,72,263
67,72,287
8,96,623
86,80,391
65,87,223
76,56,359
85,112,263
65,80,295
90,88,271
8,88,575
67,120,463
73,64,1224
79,56,207
78,80,239
32,80,215
80,112,567
79,72,119
82,88,247
32,64,119
78,80,383
69,104,167
85,80,367
82,96,239
79,64,287
76,48,199
79,88,151
71,72,359
73,79,439
65,104,231
190,64,1071
32,56,223
13,71,927
83,72,550
69,79,207
32,56,143
82,104,711
69,112,239
65,88,727
76,80,303
73,55,15911
90,70,472
65,104,245
32,64,279
73,80,943
67,120,463
32,72,175
67,104,534
79,80,159
78,88,279
8,144,479
8,87,239
8,64,191
8,64,191
8,72,183
8,72,183
8,64,199
8,96,183
8,88,183
8,88,183
8,80,199
8,88,183
8,112,1191
8,80,271
8,64,223
8,80,200
8,72,615
8,88,9736
8,96,190
20,166,832
69,80,246
20,143,423
83,104,503
80,71,12160
69,88,263
78,71,239
68,87,222
73,63,223
69,88,255
78,63,175
84,96,238
69,80,191
32,64,119
69,88,175
67,80,767
8,104,544
86,72,208
65,88,535
76,72,431
85,104,271
65,88,127
67,96,407
73,126,247
79,141,96
78,80,317
32,88,75695
8,112,45877
32,56,1552
80,184,152910
79,94,152
82,135,662
32,48,143
76,71,455
65,119,230
32,46,104
77,64,390
73,72,231
83,72,207
77,56,311
65,96,119
190,56,1335
32,56,207
80,71,575
69,64,183
82,72,199
77,64,247
65,88,207
78,72,247
69,80,183
67,72,255
69,80,215
32,48,127
73,80,431
78,64,207
84,95,255
69,102,32
82,72,158
78,72,559
65,96,167
68,88,247
79,88,271
32,80,279
190,48,1631
8,72,1623
8,72,167
188,72,904
32,72,207
67,104,375
79,88,215
77,57,231
8,144,639
78,79,655
32,56,223
68,96,6208
69,88,239
8,80,1279
8,112,575
8,80,5175
8,64,215
8,64,199
8,72,167
8,64,183
8,80,167
32,80,967
190,88,1127
8,96,1423
8,80,207
32,55,455
67,96,438
79,80,191
78,88,191
32,72,223
80,88,431
76,64,167
65,88,207
78,64,319
32,64,343
68,112,423
69,120,239
32,63,120
65,96,310
73,64,527
78,73,471
84,80,367
8,88,1223
8,89,183
8,72,191
8,72,183
8,72,247
8,80,191
8,88,183
8,270,183
8,0,270
8,56,111
8,72,175
8,96,383
8,80,215
8,80,183
8,80,183
8,80,183
8,80,183
190,64,903
13,88,407
67,96,455
79,88,215
77,64,247
8,104,599
78,80,407
84,88,295
73,72,583
78,72,671
85,80,175
65,120,383
32,47,183
67,88,247
79,80,239
78,64,279
32,55,231
77,72,847
73,80,176
83,96,247
77,56,199
79,80,232
32,56,255
80,80,543
76,62,192
65,102,56
8,72,757
8,77,170
8,80,172
8,63,199
8,64,199
8,56,191
8,64,183
8,72,167
8,56,183
8,47,304
32,64,438
69,88,183
80,72,367
65,80,191
77,80,239
73,80,207
78,80,199
32,80,263
67,80,295
65,88,255
68,80,231
65,88,223
32,64,103
56,80,703
72,96,1391
83,104,287
190,72,4032
78,72,3431
79,88,231
78,72,2151
79,64,359
