VK,HT,FT
97,98,0
104,107,436
100,136,6937
101,112,397
8,86,1311
8,86,199
8,92,2633
8,118,202
97,86,1998
103,83,638
101,84,2011
96,75,319
78,103,20966
79,78,253
32,118,336
80,121,795
82,109,357
69,84,216
83,78,211
69,78,162
78,86,527
84,86,299
65,154,279
78,104,1950
79,101,268
80,89,55521
65,205,248
67,100,706
73,126,228
69,158,293
78,103,121
84,90,290
69,135,257
67,92,4832
79,95,239
78,72,265
32,83,182
66,83,461
85,69,242
69,101,219
78,77,211
65,159,227
32,86,119
69,95,353
86,136,427
79,77,246
76,72,230
85,67,267
67,190,362
73,187,622
79,136,163
78,127,311
188,94,1118
32,89,233
72,83,10635
69,126,228
77,80,288
79,78,207
68,115,256
73,80,260
78,81,290
65,147,228
77,74,238
73,86,227
67,98,327
65,159,345
77,83,250
69,112,216
78,92,194
84,101,273
69,118,142
32,106,183
69,101,510
83,122,279
84,95,226
65,159,103
66,94,332
76,92,484
69,126,188
188,98,1424
32,153,909
32,158,6263
8,80,2517
20,185,304
80,109,313
20,168,100
78,98,5056
79,75,356
82,126,348
77,98,490
79,83,265
84,86,350
69,142,213
78,92,30283
83,124,898
65,124,291
8,86,1289
79,95,905
190,75,37011
32,141,11209
83,104,166
65,125,248
84,78,152
32,92,336
57,81,1330
51,92,433
160,354,4743
53,70,54
8,92,1527
8,81,216
8,71,234
32,110,882
57,92,2396
53,86,553
160,296,766
53,64,97
32,100,418
190,57,1373
32,80,236
66,89,1902
85,92,732
65,171,929
66,92,423
8,121,14223
8,109,573
8,98,892
8,57,316
8,72,259
32,95,572
66,78,353
85,78,222
69,112,236
78,77,237
65,156,242
32,78,172
69,124,276
78,80,174
84,115,282
82,103,177
65,142,85
68,89,346
65,165,253
32,100,216
68,103,151
69,124,216
32,86,137
65,156,353
73,118,207
82,89,268
69,101,199
32,104,313
66,83,559
73,86,444
76,84,284
65,130,237
84,136,476
69,100,192
82,95,182
65,162,208
76,84,736
190,92,1416
32,95,239
83,162,299
73,95,258
66,101,285
73,89,419
76,89,233
65,165,382
78,86,477
67,118,256
73,95,217
65,156,194
83,144,289
32,89,158
69,112,210
88,116,342
8,75,756
83,130,510
67,109,462
65,159,294
83,92,306
65,174,265
190,72,768
32,77,285
13,98,1076
83,130,1325
69,135,294
32,89,425
68,115,228
69,83,231
67,118,444
73,89,239
68,115,182
69,113,248
32,86,140
88,122,444
84,135,332
69,163,160
82,81,22
78,86,517
65,165,136
67,121,600
73,115,237
79,120,134
78,78,293
32,67,216
89,94,687
32,80,273
67,158,655
79,83,260
78,71,262
84,216,281
82,78,187
79,81,515
76,75,216
32,63,262
80,109,407
79,103,180
82,86,396
32,78,310
67,155,376
79,89,228
78,75,339
83,136,367
32,95,1092
68,109,217
69,140,239
32,78,123
78,95,521
69,139,350
85,89,477
77,66,344
79,83,342
78,86,256
79,81,267
76,81,313
79,81,202
71,83,345
73,101,427
65,165,228
190,80,708
32,87,307
13,89,775
65,165,575
84,87,389
66,83,647
188,90,677
32,104,245
65,118,1522
67,120,431
69,135,313
77,83,317
85,83,316
75,80,578
188,86,968
32,77,265
84,78,472
84,89,157
79,92,649
32,112,228
72,103,285
65,125,236
66,89,235
73,121,361
84,86,337
85,83,279
65,173,219
76,95,229
13,81,4205
80,103,607
65,197,233
85,104,247
84,95,225
65,148,151
83,168,230
32,104,192
68,118,522
69,104,242
32,98,145
65,156,240
76,107,448
65,171,143
82,92,301
77,92,455
65,148,114
