VK,HT,FT
97,73,0
103,73,888
98,71,425
99,72,183
80,57,2160
65,97,208
67,57,416
73,72,465
69,82,223
78,82,144
84,88,216
69,97,120
32,64,120
69,96,152
78,73,328
32,73,168
82,80,169
69,71,192
71,97,447
85,63,321
76,65,398
65,121,201
82,71,217
32,80,224
69,63,152
83,97,207
84,72,153
65,51,175
68,90,216
79,72,224
32,65,200
71,71,321
69,113,207
78,80,465
69,105,119
82,81,224
65,89,400
76,64,233
188,64,575
32,65,176
32,65,2312
83,72,848
65,88,208
84,82,145
32,65,247
55,73,880
48,80,529
32,72,328
84,89,816
65,121,215
32,57,152
49,81,312
49,100,168
48,73,304
111,56,1417
54,65,1607
48,79,585
32,57,327
65,88,600
70,63,457
69,89,191
66,73,288
82,89,176
73,81,328
76,64,265
188,89,551
32,83,198
83,105,842
69,97,224
32,72,153
80,89,543
82,81,208
79,64,337
67,73,439
69,72,185
68,56,192
69,73,151
32,65,144
65,122,183
32,71,51
82,144,1222
69,81,216
65,104,201
76,65,455
73,81,208
90,88,201
65,88,215
82,79,352
32,71,256
65,97,160
83,89,216
80,89,608
73,64,281
82,65,319
65,87,121
67,79,264
73,113,279
79,110,98
78,72,270
32,64,184
32,57,1448
67,111,153
79,73,207
78,65,176
32,73,160
83,81,728
69,57,200
67,64,217
82,64,208
69,63,184
67,97,271
73,139,304
79,126,98
78,89,326
69,103,257
8,65,1007
8,176,153
8,145,191
8,161,160
8,160,177
8,152,192
8,144,191
8,153,192
8,169,184
8,145,208
8,128,193
8,138,175
8,136,177
8,87,176
68,63,776
69,64,175
32,59,95
83,81,193
69,89,248
67,81,248
82,88,209
69,80,184
67,89,423
73,152,232
79,126,74
78,80,279
69,104,184
83,131,205
188,71,1411
32,57,199
67,112,20240
79,72,168
76,80,169
79,88,175
67,88,200
65,63,457
67,97,303
73,122,185
79,126,80
78,80,215
32,81,200
67,160,497
8,72,727
68,73,280
69,80,176
32,65,104
86,89,728
78,72,736
73,73,504
188,72,1528
32,73,168
83,128,59880
73,96,216
78,73,192
32,73,168
77,72,400
69,105,192
74,72,449
80,64,447
8,73,672
79,65,424
82,81,352
73,80,224
65,128,232
32,81,184
68,72,184
69,72,201
76,80,199
32,72,208
67,80,376
85,73,200
65,121,144
68,97,520
82,102,146
79,89,622
8,57,2768
8,51,184
8,59,152
8,76,144
8,73,160
8,57,328
8,65,184
8,65,208
32,64,520
83,105,264
65,103,224
84,65,144
85,72,448
82,89,249
65,85,90
67,97,277
73,143,265
79,125,97
78,90,261
32,89,1065
190,88,4992
32,57,304
13,104,432
162,111,24889
162,0,720
66,71,415
162,959,4248
86,78,496
83,79,2553
69,104,199
32,56,144
82,65,160
69,64,160
82,55,1
65,111,351
76,66,106
73,73,190
90,81,168
65,97,184
32,64,128
69,96,840
65,89,303
66,64,432
13,65,2186
83,68,428
69,73,171
32,59,128
80,65,375
82,81,233
79,65,279
67,81,465
69,90,215
68,65,297
69,74,176
32,59,160
65,113,168
32,66,176
8,81,3136
8,129,1040
32,81,848
65,97,224
32,56,208
8,97,4288
8,63,192
8,48,184
65,160,704
84,81,424
77,70,673
8,65,983
8,66,160
82,96,769
77,83,255
190,71,2088
32,80,144
80,73,1992
65,88,192
83,70,192
69,72,152
32,72,168
65,137,120
32,65,152
85,89,344
84,81,216
73,80,528
188,72,2585
32,73,167
82,81,471
79,88,681
84,64,320
79,72,488
32,80,241
65,129,239
84,73,144
66,58,407
