VK,HT,FT
96,126,0
104,108,329
98,77,349
98,92,138
80,80,2377
65,104,281
67,103,381
73,77,272
69,88,269
78,92,218
84,108,275
69,94,150
32,95,146
81,115,2646
85,75,136
69,108,213
32,73,85
80,86,519
82,83,164
69,77,189
83,72,244
69,95,181
78,86,518
84,100,229
65,119,184
32,74,122
8,71,2147
8,68,171
8,63,169
8,63,158
8,71,152
8,74,172
8,84,161
8,83,170
8,86,161
8,89,170
8,83,184
8,98,1004
8,83,216
8,72,246
32,65,962
67,106,234
79,94,247
78,77,243
32,81,186
82,86,187
69,89,212
71,80,253
85,74,381
76,77,420
65,113,229
8,66,741
82,112,272
32,86,156
77,96,357
69,130,224
74,80,581
79,92,386
82,103,449
73,86,172
65,124,358
32,98,216
67,106,674
76,92,261
73,92,241
78,83,369
73,75,320
65,145,794
32,75,148
83,101,714
65,113,233
84,92,154
32,86,290
104,92,2101
103,71,951
32,74,499
160,255,1058
53,79,108
32,144,2114
190,80,2942
32,95,200
82,89,4511
65,127,669
76,89,210
69,94,276
83,101,221
32,89,164
67,83,278
82,86,297
69,101,483
80,98,284
73,89,381
84,103,284
65,116,292
78,83,274
84,118,246
69,92,244
83,109,238
32,89,199
8,0,2605
8,0,501
8,0,47
8,0,49
8,0,49
8,0,49
8,0,48
8,0,47
8,0,48
8,0,47
8,6,49
8,106,239
8,80,232
32,118,1166
67,109,350
82,98,364
8,83,1275
8,66,210
8,72,184
8,83,172
8,83,181
8,89,181
8,92,187
8,80,384
8,75,346
82,69,16634
69,68,210
70,86,887
73,100,172
69,80,153
82,48,195
69,80,169
32,89,146
72,78,400
65,104,290
66,89,310
69,86,184
82,97,219
32,86,209
67,94,355
79,86,204
78,86,249
83,109,289
85,75,258
76,80,418
84,103,286
65,107,541
68,97,564
79,86,290
8,0,1622
8,0,501
8,0,48
8,0,48
8,0,47
8,0,49
8,0,48
8,0,48
8,0,48
8,0,48
8,22,48
8,0,137
8,0,501
8,0,49
8,0,48
8,0,47
8,0,48
8,0,49
8,0,47
8,17,48
8,51,296
8,112,169
8,106,210
8,141,199
8,68,6757
20,116,762
80,95,261
20,109,114
32,111,2940
83,97,549
69,109,207
32,89,147
82,86,184
69,74,192
65,109,412
76,95,267
73,112,224
90,78,236
65,110,261
78,92,914
32,98,196
72,83,1050
69,123,215
77,75,355
80,98,238
67,120,449
73,83,295
8,86,625
85,89,404
76,81,657
84,86,407
73,101,400
86,97,287
79,83,272
83,113,321
32,92,205
8,74,1141
8,75,198
8,69,187
8,69,187
8,69,175
8,81,156
8,94,11513
8,89,184
8,95,164
8,66,176
79,140,842
67,106,361
85,86,227
76,98,406
84,89,298
73,80,446
86,98,397
79,92,267
83,101,253
190,100,2874
32,104,235
69,109,735
65,115,594
66,80,361
8,95,7213
20,84,316
83,83,309
20,112,319
8,62,2997
20,160,252
69,104,373
20,112,154
8,97,2391
8,86,152
65,112,1731
8,80,1019
20,111,335
65,124,755
66,98,270
188,89,1719
32,75,202
8,54,8917
32,94,801773
84,95,576
67,118,379
32,89,188
51,112,1136
53,100,353
190,75,3821
32,150,185
89,91,5551
8,75,699
84,92,376
65,121,216
32,89,162
49,92,511
54,80,279
48,75,524
111,93,1590
105,106,855
96,66,284
77,101,15814
77,109,154
72,118,264
71,104,448
32,234,845
13,74,2096
80,104,585
65,97,265
67,109,385
73,115,213
69,121,268
78,98,165
84,101,259
69,113,124
32,90,134
84,89,603
65,104,262
66,101,322
65,90,151
81,87,554
85,132,228
73,110,104
83,89,295
84,92,202
65,87,113
8,60,1326
8,37,192
8,0,129
8,0,501
8,0,48
8,0,48
8,0,49
8,0,48
8,0,49
8,0,48
8,0,48
8,0,48
8,0,47
8,0,49
8,43,49
8,60,182
8,46,172
8,46,170
20,104,805
65,83,687
67,103,355
73,89,255
69,95,236
78,86,204
84,107,249
69,89,128
32,83,178
84,95,438
65,95,185
66,92,287
65,98,201
81,104,558
85,137,213
73,127,101
83,118,312
84,106,185
65,86,184
32,83,321
101,83,1375
80,114,2857
65,113,164
81,72,835
88,72,2669
32,95,184
68,103,355
73,97,173
65,115,195
188,97,769
32,103,144
84,155,891
82,98,176
65,113,236
83,132,206
84,98,253
79,95,492
82,112,230
78,69,512
79,85,349
32,83,255
79,94,1837
66,84,317
83,95,324
69,86,424
83,83,392
73,83,446
86,115,358
79,92,255
32,80,241
67,83,292
79,92,287
77,69,270
80,80,472
85,75,352
76,89,557
83,92,344
73,86,184
86,129,369
79,98,321
188,106,1253
32,86,181
69,109,344
88,121,429
32,80,182
65,101,3827
68,95,313
73,95,195
67,52,255
84,97,329
79,103,275
32,80,306
111,84,1216
69,83,880
88,118,309
32,115,1216
65,112,2458
76,89,159
67,132,574
79,80,629
72,71,324
79,89,303
76,89,207
73,92,204
67,89,284
79,92,162
190,100,1256
13,108,6389
83,124,1571
69,132,225
8,204,1905
8,198,279
80,112,1752
69,86,190
82,95,207
77,78,238
65,86,259
78,86,269
69,95,170
67,86,304
69,118,207
32,84,196
73,89,786
78,89,241
84,112,281
69,93,119
82,113,71
78,98,445
65,107,190
68,89,276
79,89,287
32,74,258
190,83,465
68,97,2495
73,83,161
65,78,216
83,42,9
76,89,396
73,109,330
90,69,418
65,121,210
32,80,191
77,86,352
65,95,121
0,115,862
65,109,182
78,103,278
65,114,127
