VK,HT,FT
98,244,0
96,188,183
99,113,557
103,89,260
160,549,1703
80,143,414
65,102,102
67,92,235
79,78,122
69,52,139
78,92,91
84,86,410
8,170,390
8,83,220
8,92,182
8,98,168
8,104,165
8,103,174
65,125,273
67,89,366
73,89,136
78,152,231
8,130,584
69,112,251
78,60,294
84,118,236
69,95,148
32,179,820
68,86,260
69,83,188
32,144,336
52,113,410
54,179,168
32,164,121
65,156,477
0,170,326
79,152,175
83,154,447
32,158,583
67,97,248
79,130,68
78,112,246
32,121,60
65,101,83
78,89,106
84,88,211
69,96,53
67,86,690
69,87,210
68,69,197
69,79,162
78,103,71
84,107,250
69,80,120
32,144,148
68,75,94
69,94,163
32,150,153
160,1372,314
68,106,352
79,84,275
67,149,510
8,86,408
8,112,168
160,705,125
80,96,418
67,132,124
32,147,174
80,84,279
79,153,20
82,100,175
32,127,128
80,120,143
65,113,541
84,123,374
79,92,91
76,77,177
79,89,165
71,100,128
73,86,131
65,93,190
32,127,351
66,107,296
69,100,143
78,126,339
73,129,103
78,149,382
71,89,259
8,291,1649
8,175,398
71,118,781
78,95,274
65,101,100
190,103,974
32,158,669
160,380,149
67,110,312
79,104,101
78,113,216
83,89,149
85,98,65
76,86,260
84,49,498
65,86,65
32,153,478
80,124,257
79,132,69
82,124,117
32,133,180
68,87,228
79,77,106
76,75,173
79,75,179
82,94,80
32,139,130
65,122,206
66,97,192
68,94,185
79,90,79
77,149,217
73,92,114
78,72,188
65,92,77
76,187,160
32,138,143
68,87,100
69,104,151
32,124,140
50,107,1157
52,121,407
32,149,186
72,92,490
32,146,231
68,75,132
69,84,173
32,121,105
69,78,137
86,86,217
79,87,130
76,86,191
85,84,173
67,95,145
73,170,117
79,150,103
78,46,315
188,69,853
32,98,222
76,101,171
79,77,211
67,83,102
65,80,285
76,213,125
73,128,134
90,81,110
65,77,200
68,84,227
79,181,100
32,154,117
69,101,161
78,175,171
32,153,135
80,135,351
69,120,240
73,95,279
71,81,267
65,113,89
83,87,117
84,86,120
82,98,165
73,214,259
79,200,92
32,167,142
8,0,608
8,0,500
8,0,49
8,0,48
8,0,49
8,0,49
8,0,49
8,41,48
8,106,160
8,89,179
8,115,160
69,107,216
80,118,630
73,112,188
71,95,273
65,112,120
83,104,89
84,92,143
82,103,168
73,235,239
79,184,109
32,224,75
89,187,568
32,151,114
80,99,247
69,75,85
82,95,159
73,90,404
85,115,576
77,92,265
66,97,162
73,71,134
76,161,190
85,153,97
67,83,181
65,87,239
76,80,120
8,112,1301
8,78,185
8,89,162
8,115,145
73,118,627
67,89,188
65,81,248
76,81,105
190,78,97282
32,100,507
160,810,7444
83,142,710
73,104,128
78,176,256
32,156,109
78,116,343
65,98,123
85,78,160
83,95,154
65,93,196
8,176,1299
69,110,223
65,132,337
83,133,120
32,158,204
78,176,405
73,194,71
32,174,124
86,92,119
79,81,108
77,175,177
73,139,114
84,92,161
79,72,116
83,81,165
190,63,97
32,104,301
160,216,351
65,145,155
76,156,101
32,141,92
69,78,112
88,72,208
65,92,162
77,83,75
69,86,162
78,77,94
32,141,184
65,106,440
66,83,268
68,83,168
79,86,96
77,72,191
69,79,165
78,80,68
32,126,182
66,89,413
76,95,219
65,107,120
78,89,140
68,83,122
79,78,125
188,141,3409
32,133,94
68,92,246
79,57,97
76,80,142
79,72,170
82,80,128
79,69,128
83,72,185
79,66,96
32,121,527
69,92,142
78,169,2017
32,156,140
77,118,189
65,115,80
82,87,228
67,83,231
79,164,122
32,148,91
67,83,187
79,71,100
76,94,159
79,95,353
78,184,333
73,156,111
67,86,139
79,83,139
188,74,413
32,123,1512
67,89,453
79,100,94
78,165,210
32,140,77
68,84,201
69,72,179
70,66,177
69,95,167
78,97,174
83,92,80
65,75,202
32,138,1191
83,93,1048
73,188,117
32,153,118
82,78,203
69,95,168
65,81,239
67,77,220
67,84,170
73,141,88
79,145,74
78,167,275
32,162,89
80,103,260
69,80,92
82,77,179
73,77,199
84,110,395
79,100,146
78,124,501
69,97,177
65,87,213
76,80,112
190,75,224
32,121,410
160,1926,319
71,128,1769
65,145,170
83,122,169
69,98,266
83,89,217
32,124,381
107,106,8075
190,81,8760
160,676,125
32,108,71
84,79,257
65,126,156
67,66,154
32,112,447
83,86,217
73,95,111
78,107,196
32,118,66
67,77,89
79,89,105
78,73,211
66,35,16
84,89,210
82,69,191
83,112,128
84,84,165
69,71,89
8,115,327
8,77,191
8,92,148
8,84,170
8,162,373
8,127,243
84,109,525
82,71,188
65,206,190
83,77,564
84,92,159
69,74,134
32,109,347
69,84,951
68,66,185
69,86,165
77,74,168
65,74,91
32,124,133
68,81,97
69,78,168
32,109,86
65,87,330
83,75,536
65,78,310
32,130,510
73,101,265
8,141,544
68,86,126
69,78,179
32,118,97
73,115,123
78,87,193
84,83,220
69,80,91
83,101,176
84,110,37
73,109,209
78,173,179
79,162,129
32,142,100
68,81,92
69,88,166
76,124,68
71,83,317
65,93,110
68,75,203
79,81,79
190,57,271
8,107,443
188,137,371
32,148,108
65,87,152
73,92,328
82,95,185
69,84,196
32,106,143
69,86,136
78,167,71
32,148,106
82,86,557
69,72,176
67,83,188
84,92,207
79,69,137
190,55,1973
32,74,544
160,1974,66208
82,105,1660
88,89,300
32,123,123
65,89,177
66,86,122
68,86,108
79,78,108
69,69,325
8,112,330
77,92,279
69,81,122
78,95,111
32,118,131
65,107,524
73,95,186
82,86,122
69,86,182
32,107,498
8,153,946
8,118,371
8,86,185
8,98,168
8,138,185
65,133,325
69,84,243
82,77,180
79,89,125
67,78,344
79,72,430
76,75,224
73,92,140
8,138,341
73,97,676
65,83,148
190,66,461
32,106,823
160,683,2278
83,137,595
79,69,147
76,140,171
73,107,88
67,72,123
73,95,99
84,80,117
73,98,111
79,72,356
32,98,387
160,563,353
84,96,158
65,108,150
67,69,154
32,104,242
67,86,112
79,86,794
78,147,230
32,133,80
67,81,175
79,75,111
78,95,176
84,86,234
82,78,170
65,133,108
83,134,89
84,89,181
69,81,122
32,121,231
79,107,439
82,78,111
65,75,245
76,77,134
188,89,583
32,106,336
82,87,162
69,87,182
80,167,111
79,107,100
83,75,138
79,83,154
32,116,466
68,80,220
73,92,128
71,92,327
83,86,311
84,84,34
8,124,786
69,57,422
8,101,79
8,123,291
69,101,182
83,78,382
84,101,327
73,112,194
86,83,214
79,121,105
188,172,345
32,133,134
160,1009,22651
71,114,653
66,105,234
32,123,227
162,256,205
86,75,115
190,63,1297
32,97,1133
80,213,2862
76,133,143
65,118,158
78,185,140
32,127,129
68,60,75
69,77,148
32,116,19
72,156,194
73,103,172
68,89,271
82,92,179
65,75,290
84,115,1188
65,103,160
67,83,353
73,150,119
79,133,89
78,86,263
190,75,373
32,95,441
68,95,8185
79,86,137
76,80,159
79,77,156
82,113,48
32,146,132
65,130,262
66,109,238
68,81,159
79,95,97
77,193,151
73,122,125
78,78,164
65,75,88
76,69,108
