VK,HT,FT
97,64,0
103,88,424
98,72,1024
97,48,1296
78,49,4127
79,48,497
80,63,2672
65,81,263
67,71,353
79,56,232
8,88,584
73,71,464
69,88,200
78,80,272
84,160,472
32,71,112
69,121,263
8,88,433
8,56,224
69,88,648
32,64,120
69,80,2888
78,56,192
32,56,208
82,64,192
69,72,184
71,72,728
85,63,240
76,64,416
65,88,168
82,112,304
32,80,192
69,64,120
83,96,248
84,80,256
65,95,32
68,64,368
79,72,192
32,56,264
71,56,640
69,56,184
78,65,471
69,72,129
82,57,199
65,55,386
76,64,279
188,112,3472
32,72,424
83,88,105407
69,104,223
32,88,161
82,73,287
69,62,185
65,87,328
76,80,223
73,80,233
90,97,415
65,87,241
78,81,207
32,72,184
72,73,568
77,56,457
88,111,432
32,63,192
8,112,912
8,73,239
88,48,568
8,159,601
67,103,296
32,79,680
88,95,440
32,80,352
50,96,383
13,143,2625
188,128,4496
32,155,118774
83,129,703
79,63,609
76,80,336
73,72,280
67,128,256
73,72,216
84,88,288
79,63,584
32,47,256
80,81,735
80,64,241
68,112,592
188,81,1423
32,64,313
32,111,3216
69,87,776
65,95,480
66,88,376
188,87,1384
32,55,256
13,159,1840
83,120,4487
69,81,168
32,79,313
82,80,232
69,73,199
65,121,296
76,81,224
73,79,241
90,96,304
65,96,224
32,63,104
84,87,319
67,103,281
32,71,168
68,81,287
69,111,217
32,78,64
84,80,823
79,80,545
82,88,224
65,112,384
88,103,280
32,64,184
32,63,1120
67,112,207
79,72,273
78,136,448
77,88,288
85,47,528
76,63,432
84,80,320
73,57,503
80,73,376
76,80,128
69,112,424
83,105,280
32,48,137
73,88,464
77,64,231
8,119,665
73,88,1440
8,144,775
78,79,553
70,112,448
73,72,264
76,55,248
84,97,303
82,97,232
65,119,377
68,95,320
79,80,360
83,143,176
188,151,1680
32,104,319
83,88,1016
69,96,193
32,56,136
65,104,304
71,79,296
65,144,455
85,88,40
82,87,297
68,89,207
65,129,120
32,71,265
73,80,519
78,71,273
70,96,311
79,80,360
82,104,240
77,73,296
69,104,144
32,64,208
68,71,225
69,95,216
32,64,111
73,88,3056
77,72,384
65,112,344
71,96,696
69,119,249
78,71,560
79,71,456
76,72,207
79,80,200
71,144,513
79,65,255
13,152,888
83,103,1992
