VK,HT,FT
97,71,0
97,72,145
99,80,415
101,79,217
80,64,3279
65,80,224
67,113,296
73,63,201
69,112,247
78,72,160
84,103,3784
69,80,176
32,71,305
82,129,967
69,79,129
71,71,1047
85,88,464
65,119,297
8,120,1823
76,96,1648
65,71,360
82,72,424
32,56,272
69,64,2696
83,64,216
84,72,192
65,72,128
68,96,304
73,49,208
8,97,632
79,72,1072
32,70,249
71,72,327
69,80,192
78,71,264
69,88,112
82,70,265
65,89,191
76,72,368
32,56,304
188,64,272
32,72,160
72,71,3008
84,80,200
79,72,536
32,48,232
98,87,824
97,78,593
111,81,271
72,81,952
66,72,360
101,72,1384
13,63,1464
83,119,1024
79,80,1504
76,80,185
73,72,447
67,104,296
73,72,184
84,104,320
79,72,224
32,63,248
73,79,416
67,112,416
32,80,184
67,144,1712
79,80,208
78,63,224
32,72,176
71,80,288
65,89,240
83,87,232
84,89,175
82,80,137
79,80,576
69,120,224
78,73,271
84,64,481
69,89,3888
82,112,208
79,73,271
76,71,169
79,80,176
71,88,400
73,72,224
65,104,328
188,72,368
32,72,184
82,64,224
69,73,183
65,128,257
76,72,144
73,71,232
90,104,359
79,72,145
32,72,208
67,88,240
79,79,160
77,79,208
73,72,232
8,88,944
85,80,376
78,72,232
73,88,240
67,88,344
65,95,192
67,104,488
73,160,208
79,119,96
78,56,303
32,72,161
84,63,504
69,120,160
76,72,280
69,112,120
70,129,1047
79,80,241
78,87,512
73,80,168
67,64,344
65,88,344
188,63,464
32,72,192
82,96,376
69,112,184
83,88,256
69,72,184
82,80,168
86,64,344
79,72,408
32,72,223
81,120,305
85,80,240
73,96,152
82,96,328
79,63,288
70,87,368
65,104,320
78,48,280
79,80,448
32,64,279
80,88,337
65,96,191
82,72,297
65,129,264
32,78,129
82,80,2143
69,48,240
65,71,344
76,73,239
73,72,217
90,64,192
65,56,224
67,80,368
73,81,207
79,73,192
78,72,201
32,88,176
68,63,144
69,88,175
32,63,73
69,81,215
83,72,233
84,97,159
85,80,480
68,104,193
73,89,231
79,64,241
13,87,960
83,71,1312
79,71,176
76,72,184
73,88,200
67,80,376
73,81,247
84,71,241
79,79,416
32,64,280
50,129,1479
32,79,145
85,79,368
71,104,487
82,80,441
32,79,360
13,71,2576
78,111,4264
79,79,288
32,72,208
80,81,407
82,56,209
69,63,192
83,95,192
69,113,191
78,62,169
84,112,424
65,104,215
83,88,4497
79,80,544
78,72,207
68,73,200
65,112,377
32,90,175
78,88,225
83,88,688
32,88,544
67,87,808
79,89,239
78,80,233
32,64,207
68,88,193
69,103,192
66,88,304
73,87,376
82,96,208
79,71,216
8,56,1344
8,64,168
84,81,927
79,73,176
32,72,225
83,79,184
65,79,232
78,80,160
71,64,416
85,71,392
73,79,184
78,81,255
79,64,416
76,72,177
69,80,192
78,79,480
84,80,240
79,65,415
32,135,2497
72,80,984
8,88,1608
32,72,840
84,73,671
65,135,257
32,56,207
49,111,865
48,73,1119
48,89,168
111,73,1744
102,71,665
96,105,207
32,120,681
83,71,512
84,96,304
8,104,664
65,96,264
84,79,656
32,88,232
56,80,703
8,71,1137
57,80,776
56,72,296
32,103,1448
