VK,HT,FT
97,112,0
103,98,381
96,89,436
96,98,139
72,80,6458
69,118,270
77,74,328
79,83,236
68,106,427
73,86,262
78,101,1101
65,139,356
77,95,278
73,109,307
67,80,308
65,162,270
78,82,307
77,52,7
84,86,282
69,144,188
32,86,149
69,124,515
83,116,239
84,92,195
65,150,114
66,86,457
76,78,583
69,141,228
32,63,296
188,98,2366
32,101,148
80,98,436
69,98,216
82,86,345
83,110,421
73,107,459
83,138,149
84,83,234
69,118,174
32,81,202
32,103,1356010
76,66,586
69,100,208
86,86,364
69,114,148
32,100,106
68,115,216
79,84,427
76,78,205
79,84,196
82,115,564
69,115,5895
78,78,179
32,95,157
82,107,495
69,106,658
71,124,524
73,80,294
79,92,199
78,83,498
32,84,213
76,86,8475
85,75,603
77,81,478
66,83,308
79,89,464
32,75,381
76,66,453
65,121,310
84,95,385
69,118,185
82,90,122
65,121,362
76,92,428
8,89,2033
8,69,185
8,69,171
8,72,164
8,84,159
8,83,160
8,89,159
8,60,171
8,74,142
8,71,162
8,74,159
8,84,153
8,86,157
8,83,1401
8,69,196
8,77,165
8,86,162
8,81,173
8,86,165
8,92,159
8,83,160
8,75,162
8,89,156
32,172,721
69,115,3520
78,75,305
32,83,219
70,132,359
76,74,251
65,122,335
78,75,263
67,101,327
79,83,265
32,92,3670
73,86,502
90,72,353
81,89,518
85,74,567
8,57,1412
188,123,1751
32,106,208
83,122,4576
69,104,249
32,75,111
82,95,279
69,66,222
65,104,375
76,66,257
73,83,256
90,104,307
79,83,243
32,92,244
69,118,271
67,106,288
79,74,262
71,100,461
82,118,242
65,113,142
70,86,226
73,110,512
65,145,191
32,80,167
65,98,250
68,100,448
8,75,885
66,95,715
68,115,230
79,95,356
77,92,222
73,100,271
78,83,205
65,124,307
76,89,260
32,80,288
32,112,1665
83,121,818
73,92,356
78,80,257
32,66,184
76,74,456
73,78,688
81,144,348
85,141,214
73,106,118
68,104,313
79,77,322
32,86,213
76,71,476
73,77,267
66,78,287
82,109,259
69,101,236
32,77,223
69,103,2292
78,75,253
32,83,188
67,78,190
65,81,456
86,78,455
73,83,573
68,83,230
65,107,310
68,104,271
188,86,581
32,98,199
86,100,348
69,115,233
74,86,1675
73,95,387
71,80,313
65,138,305
32,72,203
83,122,1947
73,83,306
78,84,264
32,95,211
82,121,749
69,104,216
80,98,294
76,84,156
69,83,217
67,121,338
73,150,262
79,164,118
78,109,331
32,86,245
190,78,1876
13,109,479
83,125,401
73,86,633
32,83,225
73,80,433
78,89,193
68,141,421
73,86,243
67,89,373
65,135,182
32,81,126
65,144,772
8,75,935
69,104,529
88,104,339
84,95,223
69,104,148
82,80,111
78,71,527
65,122,221
67,120,349
73,80,222
79,69,193
78,74,208
32,92,196
67,101,279
79,77,242
78,74,242
32,83,210
80,89,746
65,101,219
85,69,342
84,84,233
65,104,177
32,86,134
68,89,205
69,81,196
32,75,102
65,107,439
76,80,180
65,119,247
82,92,351
77,89,570
65,133,205
188,86,539
32,104,227
65,191,237
73,100,310
78,101,273
69,132,279
32,98,285
89,101,424
32,92,277
67,101,244
79,89,268
78,72,259
84,98,273
82,110,179
79,69,547
76,72,210
32,97,251
79,121,1113
73,112,146
8,72,743
79,81,569
82,118,293
32,77,180
67,104,355
79,75,237
78,74,259
83,101,281
85,97,397
8,75,825
8,74,214
8,81,190
8,75,242
8,72,469
8,80,180
8,86,170
8,92,518
8,83,214
80,213,851
79,136,152
82,152,343
32,75,123
77,83,430
69,118,219
68,100,285
73,81,173
67,103,268
73,83,219
78,92,267
65,118,260
32,75,137
76,86,447
65,124,162
66,92,382
79,83,470
82,95,222
65,150,399
76,89,320
190,74,2269
13,43,463
74,95,2899
85,78,256
83,101,253
84,78,217
73,75,478
70,112,524
73,80,268
67,86,256
65,139,780
67,104,428
73,187,168
79,144,115
78,101,257
32,94,200
68,92,173
69,109,208
32,81,57
73,81,407
78,80,185
84,101,324
69,121,165
82,87,100
78,98,510
65,113,208
67,110,359
73,170,225
79,139,115
78,89,269
190,72,973
