VK,HT,FT
97,100,0
104,96,335
101,61,244
105,63,201
80,81,2553
65,105,227
67,116,334
73,77,207
69,126,249
78,87,191
84,96,250
69,138,5
32,73,257
67,123,281
79,93,248
78,79,496
32,98,209
68,113,373
79,78,120
76,73,172
79,83,146
82,88,186
32,71,126
65,100,391
66,88,353
68,92,264
79,87,203
77,98,199
73,91,218
78,82,156
65,98,186
76,84,309
32,67,674
8,0,667
8,0,501
8,0,30
8,0,29
8,0,30
8,0,30
8,0,30
8,0,29
8,0,29
8,0,30
8,0,30
8,29,30
8,106,129
8,69,553
8,80,159
8,92,155
8,74,143
32,83,187809
68,84,995
79,77,196
76,77,160
79,77,162
82,96,189
32,57,137
65,84,472
66,71,252
68,92,278
79,82,220
77,102,198
73,125,195
78,75,127
65,113,219
76,82,192
32,90,197
82,80,561
69,82,191
73,73,276
84,78,372
69,92,218
82,68,189
65,94,371
68,92,224
65,110,262
8,75,1232
0,53,5
8,138,484
8,96,219
8,0,171
8,0,501
8,0,31
8,0,30
8,0,30
8,0,30
8,0,31
8,0,28
8,0,29
8,0,30
8,0,30
8,0,30
8,0,29
8,3,28
8,0,101
8,0,501
8,0,30
8,85,82
8,76,168
8,59,165
8,63,151
8,63,157
8,61,156
8,69,188
8,94,172
8,91,181
8,89,175
81,110,838
85,79,202
69,114,146
32,67,148
65,86,397
71,61,204
85,77,348
65,102,37
82,67,223
68,82,142
65,112,98
32,71,224
69,86,253
67,94,341
79,89,185
71,88,572
82,104,217
65,111,179
70,115,584
73,86,226
65,142,90
32,62,235
188,71,411
32,74,124
69,81,185
83,107,185
32,73,109
69,112,177
86,67,377
65,105,126
76,75,412
85,86,245
65,86,125
68,90,212
79,85,250
32,94,217
80,115,270
79,83,131
82,157,150
32,80,173
67,102,377
73,82,185
82,102,262
85,88,317
71,100,436
73,90,268
65,143,104
32,71,213
81,106,197
85,102,238
69,122,177
32,84,161
73,89,282
78,67,173
70,42,369
8,98,554
68,84,260
73,72,264
67,83,218
65,109,302
32,76,212
73,97,1503
78,67,249
84,81,496
69,108,197
82,94,191
78,85,197
65,100,187
67,125,308
73,113,234
79,126,119
78,72,252
32,90,153
80,155,422
79,90,128
82,106,196
32,86,147
80,80,470
69,74,203
82,77,173
83,100,234
73,88,189
83,115,220
84,104,309
73,81,533
82,100,239
32,75,165
69,91,126
76,92,249
32,108,188
68,115,195
79,89,142
76,90,162
79,92,175
82,148,153
32,75,135
190,84,630
32,90,220
8,118,1601
8,96,201
8,92,678
8,67,203
8,75,160
8,55,197
76,73,1009
79,73,166
82,102,314
32,65,171
65,94,347
66,79,372
68,125,609
79,96,139
77,112,159
73,149,183
78,87,123
65,111,175
76,89,305
8,107,94787
20,124,518
80,100,538
79,76,3
8,106,1192
188,83,5753
32,78,192
83,98,686878
79,65,183
76,71,203
73,52,328
8,79,530
8,75,209
8,67,202
8,61,227
8,132,10409
8,48,231
190,114,1057
13,81,4994
67,123,840
79,65,125
78,96,253
84,82,421
85,55,660
8,71,722
73,72,397
78,71,250
85,72,249
65,133,335
32,79,235
73,86,492
78,75,238
84,168,261
69,114,132
82,89,168
78,92,471
65,109,212
68,102,257
79,92,395
68,102,2138
79,69,185
76,79,169
79,86,151
82,85,327
32,94,268
65,113,238
66,91,232
68,108,262
79,98,204
77,108,258
73,92,226
78,90,175
65,115,278
76,90,422
