VK,HT,FT
97,88,0
96,72,200
101,88,304
103,88,248
80,79,3096
65,96,208
67,104,384
73,80,264
8,72,552
8,65,159
8,72,153
8,72,160
82,81,655
69,64,209
67,103,336
73,80,240
66,72,248
79,72,400
32,64,200
76,64,328
65,89,207
66,64,289
79,80,465
82,87,183
8,88,680
8,56,176
8,72,144
8,56,160
8,103,784
69,79,296
67,96,272
79,56,248
71,80,320
82,89,223
65,80,209
70,96,336
73,71,264
65,136,80
32,72,232
13,111,24216
162,528,680
86,49,271
46,95,3241
46,151,2024
46,120,1135
46,152,1073
46,120,359
46,152,1073
46,103,368
46,152,1880
46,111,424
46,120,1448
46,120,440
46,118,2216
46,128,360
46,152,1432
46,135,472
46,103,400
46,143,1744
13,48,3751
38,71,4465
83,72,1055
69,95,208
32,79,185
68,64,167
69,65,168
67,95,289
73,79,295
68,88,240
69,88,193
32,72,120
69,80,256
88,104,552
84,80,327
69,97,224
82,72,193
78,80,328
65,72,296
67,80,336
73,160,200
79,143,112
78,87,296
32,71,240
89,105,415
32,64,400
83,97,400
69,97,240
71,105,280
85,64,481
73,56,368
77,71,336
73,79,288
69,112,216
78,88,224
84,112,264
79,63,296
32,55,304
80,152,1136
79,103,128
82,121,559
32,56,185
78,57,463
69,97,272
85,79,305
82,80,199
79,64,432
76,65,208
79,63,217
71,112,527
73,80,272
65,135,401
190,71,888
32,64,279
83,80,3057
69,137,175
32,79,137
73,95,256
78,71,208
68,112,351
73,79,217
67,73,199
65,97,408
78,71,241
32,64,215
80,64,440
65,79,169
85,71,432
84,105,247
65,87,361
83,80,208
32,88,183
68,80,128
69,80,192
32,72,136
65,103,209
76,81,231
65,97,256
82,96,272
71,96,472
61,88,784
8,102,1
8,129,399
77,88,976
65,113,176
32,72,184
89,89,568
32,56,464
68,96,865
69,87,215
71,89,344
85,193,552
73,109,162
77,72,518
73,120,288
69,111,281
78,63,232
84,97,263
79,72,313
32,57,383
8,119,769
8,72,231
8,65,176
8,56,168
8,55,169
8,64,159
8,56,168
8,55,153
8,63,168
8,63,160
8,57,175
8,65,168
68,104,768
69,80,456
71,81,368
85,200,352
73,110,177
77,73,471
69,95,441
73,79,328
78,73,215
89,105,272
79,71,352
32,64,232
8,80,537
8,56,223
8,73,176
8,72,232
84,89,1024
79,72,305
32,63,200
80,176,271
79,103,129
82,88,288
32,56,127
77,72,360
69,97,192
68,79,241
73,87,200
67,97,367
79,72,152
32,81,232
68,81,152
69,87,185
32,65,87
67,81,288
65,88,400
66,88,416
69,65,176
67,79,641
69,80,199
82,56,184
65,88,312
190,81,1080
46,144,2096
46,136,664
46,112,232
46,112,208
46,119,233
46,104,199
46,104,192
46,96,192
46,95,176
46,112,160
46,112,176
46,111,216
46,118,433
66,73,1431
8,105,680
78,96,368
79,73,296
78,79,1849
79,89,215
13,71,9361
76,64,1039
65,112,224
66,72,280
79,81,376
82,80,272
65,104,128
84,72,488
79,88,1280
82,65,336
73,159,529
79,126,136
32,72,703
160,272,680
190,72,104
32,233,744
84,104,1016
71,104,840
79,80,232
32,55,960
99,96,76984
102,89,223
111,80,1177
32,103,760
84,72,440
71,64,304
79,63,648
8,81,855
80,71,313
105,64,1616
100,73,175
111,104,2057
70,88,1568
65,80,256
76,72,512
98,72,936
103,72,264
97,56,352
111,70,1104
67,97,2239
82,104,249
69,71,152
65,71,232
84,57,471
97,72,1257
111,63,536
85,80,3616
82,79,224
69,64,175
65,72,216
99,80,1312
96,88,177
111,80,815
71,72,1712
76,55,521
85,73,311
67,88,360
105,87,1129
97,55,280
32,176,7215
32,143,2577
32,177,1615
32,175,2882
32,161,1238
190,143,27593
