VK,HT,FT
97,104,0
100,86,2
96,120,262
8,104,1320
8,96,216
8,104,184
97,112,776
96,120,256
96,120,256
103,120,456
78,96,23552
79,96,256
78,184,5696
79,88,208
80,112,45248
65,96,384
67,120,1232
73,120,336
69,96,216
78,80,192
84,112,600
69,136,312
32,80,176
67,104,624
79,96,152
78,70,248
32,112,200
66,80,304
85,104,392
69,88,240
78,88,216
65,128,304
32,70,130
69,88,230
86,152,648
79,88,216
76,80,224
85,128,288
67,112,200
73,200,192
79,128,168
78,88,264
32,72,224
32,56,2048
67,120,424
76,64,200
73,88,256
78,88,224
65,104,832
8,104,1248
73,104,848
67,104,408
65,144,240
188,80,696
32,56,214
80,72,522
82,96,208
69,80,208
83,112,320
69,120,304
78,88,136
84,128,296
65,136,192
32,72,168
76,80,1312
69,54,248
83,72,288
87,72,0
73,168,232
79,128,112
78,64,304
32,96,184
69,94,178
67,104,438
8,136,536
88,128,200
67,112,336
79,96,280
82,104,256
73,88,176
65,120,264
82,120,344
73,104,272
67,88,240
8,104,672
86,112,424
65,144,176
32,80,152
8,168,1368
8,72,280
8,64,192
8,64,176
8,112,2232
84,152,1080
73,80,304
86,104,296
65,104,616
32,144,904
82,136,25304
77,72,440
32,40,296
8,136,2160
8,80,256
8,72,184
82,88,320
8,168,632
69,112,520
77,80,824
8,168,576
77,112,400
32,64,256
82,112,136
69,94,288
71,136,336
73,200,264
79,174,136
78,120,296
70,72,9680
82,96,216
79,96,424
78,72,312
84,112,2536
8,120,904
8,64,248
8,48,192
8,56,160
8,54,168
32,112,536
70,80,2248
82,96,536
79,112,176
78,104,272
84,88,208
65,112,536
76,80,312
188,128,1848
32,88,352
69,64,6848
68,70,216
65,104,472
77,88,256
65,96,112
32,64,152
69,88,912
78,88,224
32,88,224
88,96,800
79,104,160
78,72,360
65,112,224
32,78,208
80,88,3760
69,104,440
82,96,200
73,88,416
65,120,352
73,72,736
8,104,624
85,88,520
82,96,312
73,104,264
67,112,360
85,104,272
76,96,504
65,112,256
82,136,344
32,112,408
8,168,5112
90,104,480
8,96,8432
8,112,5120
69,96,328
8,88,6864
20,142,352
80,56,432
8,80,3152
78,112,1032
8,80,1264
20,110,416
78,56,448
8,88,4008
188,72,424
32,72,222
83,96,2088
69,96,210
32,50,166
32,80,338
65,90,182
71,120,554
85,96,240
65,184,254
82,86,10
68,82,310
65,154,144
32,82,184
73,90,2064
67,122,200
32,82,184
67,142,418
79,78,240
78,72,270
32,86,178
79,72,646
84,82,392
79,88,498
82,112,254
82,114,120
82,122,280
73,98,248
78,82,264
79,94,370
78,80,1496
65,120,190
82,104,216
79,56,666
78,80,342
71,128,464
79,74,288
76,72,232
79,86,218
8,0,3678
8,0,502
8,0,26
8,0,24
8,0,26
8,0,24
8,0,26
8,0,26
8,0,24
8,0,26
8,0,26
8,0,24
8,0,26
8,0,24
8,0,26
8,0,24
8,0,26
8,0,26
8,0,24
8,20,26
78,96,1196
32,90,248
20,158,522
79,82,534
82,120,296
76,126,1010
190,90,3798
13,74,480
66,88,544
69,88,496
65,96,536
8,120,1144
66,106,336
8,136,1072
65,112,1306
66,90,334
32,54,282
188,98,1102
32,82,200
77,88,616
86,114,520
32,72,218
67,104,358
79,88,288
78,74,256
83,104,272
69,80,208
82,82,184
86,72,482
65,114,470
68,90,280
79,94,442
32,72,288
188,82,542
32,98,200
68,136,408
73,112,208
8,104,1832
8,80,248
8,96,664
8,0,192
8,0,502
8,0,26
8,0,24
8,0,26
8,0,24
8,0,26
8,0,26
8,0,26
8,0,26
8,0,26
8,0,26
8,0,24
8,0,26
8,0,24
8,80,120
32,72,784
20,136,336
77,96,680
86,104,520
32,56,224
67,112,312
79,112,256
78,88,272
83,106,384
69,96,234
82,78,210
86,88,252
65,122,384
68,106,272
79,82,528
32,80,314
188,86,1136
32,72,238
68,96,496
73,80,160
85,96,720
82,96,512
69,88,224
83,136,248
73,110,306
83,122,134
32,88,264
67,130,952
79,90,152
78,88,264
83,104,248
69,90,232
82,74,208
86,128,328
65,120,400
68,104,256
65,128,264
32,128,952
188,98,1080
32,82,240
84,80,5248
67,152,448
32,88,328
51,136,960
54,88,224
111,112,904
32,120,768
70,116,960
67,96,496
32,88,280
56,72,1056
53,104,736
32,144,1008
32,88,1080
111,104,232
70,88,108816
82,96,552
32,136,344
49,184,768
54,96,480
111,152,1176
32,136,1296
84,104,968
65,168,448
32,112,168
49,112,784
50,128,272
48,112,344
109,152,1416
56,144,792
48,72,576
89,184,7536
32,104,448
20,112,2304
78,80,208
20,104,152
69,128,10928
85,112,696
82,104,272
79,88,576
76,72,208
79,94,200
71,104,336
73,112,336
65,120,416
